Screen title @ Exact,Cover title @ Exact,ID,Region,Release date,Developer,Publisher,Tags,MD5,SHA1,SHA256,SHA512
Astro Flash,Astro Flash@アストロフラッシュ,astroflash,Japan,1985-12-22,SEGA,SEGA,#players:2:alt #genre:shmup>h:action>platformer #compatibility:mark3>mycard #lang:en,a7462d79844a12a92941174252c9ca6e,8370957b1192349d0a610437cd5d91ea4e3892c4,3d0f436fdd34e0f0aa904d0eade553d5c23343c4201780cfac594066abc6f26b,ee5e7adf701ab291864741e7b72149e12b6cfda2924b00b2c33911d6b8e98d5679d1b87fa07011b0e47be68430b7ddd203ecb97c47c34725a28a860eb2da0f04
Astro Warrior,Astro Warrior@アストロウォリアー,astrowarrior,Japan,1986-12-14,SEGA,SEGA,#players:1 #genre:shmup>v #lang:en #compatibility:mark3>goldcartridge>1m #lang:en,e645faa5628caab5129383fdbf4df090,901697a3535ad70190647f34ad5b30b695d54542,0c0bea695c7376c10fb4f70d6ff8abfbb806c5ec62712c04d15280d57f99781b,d14d62cdcfb82d41caebde11a52c7be1da421cc0a4847e9ff27e2d8bf4da43d92210f6d8024e086b608408b1fd8fac29fda57c14a79472a5961580be77d8c55a
Blade Eagle,Blade Eagle@ブレードイーグル,bladeeagle,Japan,1988-03-26,SEGA,SEGA,#players:1 #genre:shooting>rail #addon:expansion>fmsoundunit #search:3d>stereo #addon:glasses>3dglasses #compatibility:mark3>goldcartridge>1m #lang:en,f83a306d39c35b6f127a531cd62036ae,9cdfda85b4fa4e689617d8bcbdd6478b19d215ca,e102f8b92808f2473428d887cd024e8da554540a2c908da5037fcbc345776f69,4f75fc04abd7d73f88defc7520a0eb923f9c9eadb19ad2b6c38c0c6b486f4166543dc20039aca5d5c503394332a47e9ec1e0b9a128f227edda5195a606e70fbd
BMX Trial: Alex Kidd,BMX Trial: Alex Kidd@BMXトライアル アレックスキッド,alexkiddbmxtrial,Japan,1987-11-15,SEGA,SEGA,#players:1 #genre:racing #addon:expansion>fmsoundunit #compatibility:mark3>goldcartridge>1m #lang:en,571f18f49e679a128b4a237001760d6c,77cc767bfae01e9cc81612c780c939ed954a6312,0fdd18f1212072bfbc0cfeaf030436d746733029ef26a8a6470c7be101cfedfb,ee780910be44d7881401d1d4ae0bf4c2bee50d1c5a78008487a9af895bb86dc0f722866f08e60a89a0b1fe5ea0cf18794aafdfafac62d1f4654d0e816d429c73
Bomber Raid,Bomber Raid@ボンバーレイド,bomberraid,Japan,1989-02-04,Sanritsu Denki,SEGA,#players:1 #genre:shmup>v #addon:expansion>fmsoundunit #compatibility:mark3>goldcartridge>2m #lang:en,4535b1616c9f8ad54348fadb1abb439c,99fef1cca416df8586d3aaf76d147e86e69dbdad,87de4f016d2b7f76a53369720912369b619f16bd52c1addd4a223fd758f63614,3c7b2e0d07893bff3437c55daa97eb00b9f695e6348a02d56bcbbda69c5060f36b1a6179e9839e2b77b8c7f664628a1232a7491a2a9b036f8a8ff0bfb13c1ef2
Borgman,Chōon Senshi Borgman@超音戦士ボーグマン,borgman,Japan,1988-12-01,SEGA,SEGA,#players:1 #genre:action:adventure #addon:expansion>fmsoundunit #based:manganime #compatibility:mark3>goldcartridge>1m #lang:ja,b106995de2f5f9dba99131f0286756ec,9f987e022090a40506b78d89523e9f88b3bb0c0b,bd4c1823d6d429b5e8eeb232292fa37b97f4e79dd83d795b3d6962a6ffd7e783,4e9ec80a95a0a93ccf85337f18b00dedc92ecbfcd755a93e69fcaac7803d1aa97b2b0fed3afc3f0ae102dcedb29ecc73f814fab30de896d7af7c82c8092f05c1
Captain Silver,Captain Silver@キャプテンシルバー,captainsilver,Japan,1988-07-02,SEGA/Data East,SEGA,#players:1 #genre:action>hackandslash #addon:expansion>fmsoundunit #lang:en #compatibility:mark3>goldcartridge>2m #port:arcade #lang:en,ccb76c009e52e32e2dcc528481f0e039,88402392e93b220632a61e0c07731a7ed087cbef,925d9933b7565e0010111983cc68513a911269a88b602c27ed3d8b9486ccd647,8a9d4aa0ea4af05fe2053d8fe19397911161df44fca3e07d82efd2767ae553505a23efac317974f32c54a6424cdeb86c4aa569216d9c6bba38a978b2e8c0321e
Doki Doki Penguin Land: Uchū Daibōken@どきどきペンギンランド 宇宙大冒険,Doki Doki Penguin Land: Uchū Daibōken@どきどきペンギンランド 宇宙大冒険,dokidokipenguinlandud,Japan,1987-08-18,SEGA,SEGA,#players:1 #genre:puzzle:action>platformer #embedded:backup>battery #save:backup #addon:expansion>fmsoundunit #compatibility:mark3>goldcartridge>1m #lang:en,ff7502dd8a717db5adb42c711ddbc9f5,c01cf44eee335d509dc20a165add8514e7fbb7c4,c87ec8b700e53c5944e04b68a195e844276ac3b4996bac72ae73cea4c615e006,09726defb110a51f3c6e664ee207d045338d2487308c71c96385abe911871c7ce0a1017e02df52bde8bfa785dbf10668d15bfdee587ba57b3b52153821c7bacf
Double Dragon Sōsetsuryū@Double Dragon 双截龍,Sōsetsuryū@双截龍,doubledragon,Japan,1988-10-01,Arc System Works/Technōs,SEGA,#players:2:coop #genre:brawler #addon:expansion>fmsoundunit #compatibility:mark3>goldcartridge>2m #port:arcade #lang:en,fe9aa8044951b10f876b15f4456161a9,cad5532af94ed75c0ada8820a83fa04d22f7bef5,26290f94a597ad015da5b74e8d3649aa50b033c280c81fbfa460f947376b776a,1327b7e7b750c222d6f3c933f38f177dcc02be8ff6b39a19d70bca2e419b2fdc47411ba7ad840b8adebfacedd6caa76e5b9999ea5d0ff14afe27717847e90867
Double Target,Double Target: Cynthia no Nemuri@ダブルターゲット シンシアの眠り,doubletargetcnm,Japan,1987-01-18,SEGA,SEGA,#players:2:coop #genre:action>platformer #compatibility:mark3>goldcartridge>1m #port:arcade #lang:en,ba66d377ad3a2eaa13bbc00f63f8e4e7,51f9ce05e383983ce1fe930ec178406b277db69c,a710b51246287d19e7f59a88dddec5b0664563a441f7515347341c5a0c63a73a,854ce0b1f0bd26e155aef20ca5096ed10bfc96e012fc4d0e8c07772a8f0351e2a147d6728fc4e77cd82d216867ebc851d28bc4fc91518a8aff619a33365f2e53
EnduroRacer,EnduroRacer@エンデューロレーサー,enduroracer,Japan,1987-05-18,SEGA,SEGA,#players:1 #genre:racing:sports>motocross #compatibility:mark3>goldcartridge>2m #lang:en,a94de92b078911e71c246679c8992da1,7a0216af8d4a5aeda1d42e2703f140d08b3f92f6,0a0987679d6e008ac0a0808fe4f567e6a35022948476def2c359dbb0c54711d8,7d352656425b652e58f98bd23989cb18b2eaa543ee9d3f2a8ec85a2149a4b34fc7e2bc7307be92f5041835a09878cb834585c9e075d14d4569ffac5a22cf6630
F-16 Fighting Falcon,F-16 Fighting Falcon@F-16 ファイティングファルコン,f16ff,Japan,1985-12-22,SEGA/Nexa,SEGA,#players:1 #genre:sim>flight #compatibility:mark3>mycard #port:msx #lang:en,60e4b9cf6c000eb3af97e758413ce99f,0f60f545ce99366860a94fbb115ce7d8531ab7ba,323508f3ce8360e41f86291563c38eaee7305e07c8b53986422d6ca3e0ba90a0,721e8e75ce13ab9e65d9b46e861973e23493415d2a2a96979beb04d1cf3d1d937166524b6102de64841024b30308192cf708f2e95d18c8f402dc1645da52494f
Family Games,Family Games@ファミリー・ゲームズ,familygames,Japan,1987-12-27,Compile,SEGA,#players:4:vs #genre:board:billiard:minigames #addon:expansion>fmsoundunit #compatibility:mark3>goldcartridge>1m #lang:en,03552187d613c1b2a22a8e32476c5254,dfbf0186d497cf53d1f21a9430991ed4124cc4c2,d80c5285486928b2787f7a919ad7d4e1732de224727f053d2a8ff08a10ef0022,9f9ee9dc78874a43f3e18a560d34467f28ed269e5667d6398b9bfdd307f220d0bc02a686ca702420bc9539302d0f7e938ba83aab5f31991fa7da53daeb0f06ff
Fantasy Zone,Fantasy Zone@ファンタジーゾーン,fantasyzone,Japan,1986-06-15,SEGA,SEGA,#players:2:alt #genre:shmup>h #compatibility:mark3>goldcartridge>1m #port:arcade #lang:en,3a1dfad2cea111d0dbfb4a545bf3f87e,b486d8be0cf669117e134f9e53a452bf71097479,bef51ffb358ea15898e59039d5030473bb6036a3b2d2adf616176744a19b6b7b,bedb4c16db234c70128e7a326908760968e9905dd831bb44f71cf3c77c54c714796647b6e67d668a536c3716710facd672343811b76488148a8c206abeab8739
Fantasy Zone II: The Tears of Opa-Opa,Fantasy Zone II: Opa-Opa no Namida@ファンタジーゾーンII オパオパの涙,fantasyzone2oonn,Japan,1987-10-17,SEGA,SEGA,#players:1 #genre:shmup>h #addon:expansion>fmsoundunit #compatibility:mark3>goldcartridge>2m #lang:en,f898539f72db2271fc3385a5eb51a06f,60d8135e8f15fe48f504d0ec69010a4b886dcda8,e9a448b889b41746a1921a633cd6408f38f7bc88938c797b0177a225ecf5dc9e,37a0df2dd96c2883f863ab34809b0ced7ed489d552180b42b428ce7a3ecc1bc8fc9b26616e6b91994d3f5251c09c15c4dd7d2cad24e8a10754e0657259b6cc31
Final Bubble Bobble,Final Bubble Bobble,bubblebobble,Japan,1988-07-02,Taito,SEGA,#players:2:coop #genre:action>platformer #save:password #compatibility:mark3>goldcartridge>2m #port:arcade #lang:ja,3573a65921b0506f7124f1f9ffb30974,ab585612fddb90b5285e2804f63fd7fb7ba02900,df74dd5ae77443e3b605f34698b7dcaade2b26f21303db3738c6ecb33dcb5aa4,7866343c4b9bc1a359aa06371d54be1e84c65466bb2d5f961059e6ecb42681110da99566b24a6991007793b788951f0aed37c36f4e0752861211e0a0eaeb509c
Galactic Protector,Galactic Protector@ギャラクティックプロテクター,galacticprotector,Japan,1988-02-01,SEGA,SEGA,#players:2:coop #genre:shmup #addon:controller>paddlecontrol:expansion>fmsoundunit #compatibility:mark3>goldcartridge>1m #lang:en,8d61b59296877216cf7e4b04a68bfa66,e8bcc3621e30ee445a74e6ddbe0842d0a6753f36,2d16948696509309493d78c4cd7e9e8db407db593464e5a804155a1e12cf4067,b0ae6902d087eda51bde2b2528ec0cbe7dfacd588bb8724d7f475902f367420131b5fd347e5b48f1fe9499c52b61be422ab78ec82e4a3add28c6a62336d81d8f
Ghost House,Ghost House@ゴーストハウス,ghosthouse,Japan,1986-04-21,SEGA,SEGA,#players:2:alt #genre:action>platformer #search:feature>dracula #compatibility:mark3>mycard #lang:en,89028bfb152a553adf25668649d39ca6,051e74c499c6792f891668a7be23a11c2c4087af,c01f783f10fd4350816932e367bc9439b47e2ee1034a3179dcd93d660deecf43,a036be7395521107cea6364dc6d9cbe838717dfa0d6524ee2913a373148d6e6ccab15a92505f30edb1eacac0698eaf11fa3b292a86942a79122cc0d26f5f21e7
Gokuaku Dōmei Dump Matsumoto@極悪同盟 ダンプ松本,Gokuaku Dōmei Dump Matsumoto@極悪同盟 ダンプ松本,dumpmatsumoto,Japan,1986-07-20,SEGA,SEGA,#players:2:vs #genre:fighting:sports>wrestling #search:keyword>endorsed #port:arcade #compatibility:mark3>goldcartridge>1m #lang:en,9e56576a5c7d571ce17c650c4116a77d,77f1e788f43fb59456f982472f02f109f53c7918,33c830f7a3441c3ce923645742eea06c488a577ae93bc057d3f859c0353ef981,cd3f0bf3c01eb54a9c5374b3cda6ccfb605d20fe45bd0edcc27c902e70c057b7302624f721e442e96091c86b2ffa584519ac7beae5efd8fb2923baada0c68fec
Golvellius,Maō Golvellius@魔王ゴルベリアス,maougolvellius,Japan,1988-08-14,SEGA/Compile,SEGA,#players:1 #genre:rpg>a #save:password #addon:expansion>fmsoundunit #compatibility:mark3>goldcartridge>2m #port:msx #lang:ja,6bd9879af39e248d149761014ebf5639,f62c5c9dea4368e6475517c4220a62e40fedd35d,f64b9b546c4387939dc80208482b0cc4a5a6e7685f0291bfe715c170508bdedf,178d83a0c72117413a81596e3a05ea5b00e5f456821cadf36ac565754287795fd7342a0e2a1bb2b0b3b7b133e06b9390142654b423884842ff7c4d6ee5243899
Great Baseball,Great Baseball@グレートベースボール,greatbaseball,Japan,1985-12-15,SEGA,SEGA,#players:2:vs #genre:sports>baseball #compatibility:mark3>mycard #lang:en,94ca79d4eb2709ad98b850d33728a045,e6eaaec61bec32dee5161ae59a7a0902f0d05dc9,84a62928d7a231657db0a5d77efa77eebda9f5cbefb5d5a68af64af2ecdb88fd,245c07a18f1e2f0d9176ca8aef32f74e03392f18d54bd80faa4b38a6074b9715488059f3352f657f91deb06e8db47d35964253a74c516277385e7bc0c68ab9d6
Great Basketball,Great Basketball@グレートバスケットボール,greatbasketball,Japan,1987-03-29,SEGA,SEGA,#players:2:vs #genre:sports>basketball #compatibility:mark3>goldcartridge>1m #lang:en,450d68460d4ae07a7cc98d36491fd4f8,2fdb7ebce61e316ded27b575535d4f475c9dd822,59a7e7d8f64eb7d395982115c5fef1917329d976b2fc166d5afbfec00080b198,f28df8eaea35680bf872fc9e73eea40397ed7be0a00f570b30751b6fe2576ea208c6359bfeb4936682bc779f28ab1d5d5308a3cfda1cad256c372ba4044a0a33
Great Football,Great Football@グレートフットボール,greatfootball,Japan,1987-04-29,SEGA,SEGA,#players:2:vs #genre:sports>football #compatibility:mark3>goldcartridge>1m #lang:en,2cf4d65cb09c276a96ad73e724fb825c,a768f44ce7e50083ffe8c4b5e3ac93ceb7bd3266,611265c10a80fe8ced49317ebdf787a03198209c830c68603a87fc2f518ef8ac,4839b5d06548293313ea01fc26e2a2e289e492369fdcb91199b4e9df5ff87b3cf27cfd4e52bb351c838a03ac490b88481602d4d87ddacbcf4c397edd236632af
Great Golf,Great Golf@グレートゴルフ,greatgolf,Japan,1986-12-20,SEGA,SEGA,#players:4:vs #genre:sports>golf #compatibility:mark3>goldcartridge>1m #lang:en,c0a9a2261ea7ef93bf8120f5328deaec,417739aa248032f5aebe05750a5de85346e36712,8c64f4c959962756ea5490ac1a0cf5330437cec2ea72dc925350b17948e3ebb9,94378db2f850ce53a22037c76a0d6ae6da91ce8d3d70efebd13f6837e87511246ae398362004a72d52e88735d4525e0d2890e9b84a23d5d9c1bfde02e88377f0
Great Ice Hockey,Great Ice Hockey@グレートアイスホッケー,greaticehockey,Japan,1987,SEGA,SEGA,#players:2:vs #genre:sports>hockey #addon:controller>sportspad #compatibility:mark3>themegacartridge #lang:en,26621293a88d55fedaf71bb097c24653,a7b76be9d3ed5d6a94917e444a188767ede1cc79,4b8fe9cb1688c730807fbb68d2f2c135a3a64a6b668af4bca8fed2c3ed050fe1,6c54195967de54b4b2615d48d692413ba385c79108cbb6218b40873ac995a5567b53fbb730590ffde09b444abd5244370d7f05d4c7b503cce76145e116bffcfa
Great Soccer,Great Soccer@グレートサッカー,greatsoccer,Japan,1985-10-27,SEGA,SEGA,#players:2:vs #genre:sports>soccer #compatibility:mark3>mycard #lang:en,0ed883302e87ca46c1c1a55660e17900,110536303b7bccc193bef4437ba5a9eb6fd4ac8e,b2a524164e1a0a264dc4ac7cb29742293b3384b9369e0ce0cf2ab5ca2b50a1cd,30633167bc2606ad0a7eb1d7e58dac1722185d72ed0b5aaceeebd4fbbdb495dbdb8365f023307d0eb43e61a1ba13394b4a351b4bbf7ffb30056e546892f6471c
Great Volley Ball,Great Volleyball@グレートバレーボール,greatvolleyball,Japan,1987-03-29,SEGA,SEGA,#players:2:vs #genre:sports>volleyball #compatibility:mark3>goldcartridge>1m #lang:en,03d6e8450a74ac09e47ae9bf210cfe17,b9e3284c7b557eed84661c98bc733d32b46c7a07,62e60426b44d1b395c5f126270f653af0800c395051384fd86b7a5bd48d9e251,e7994b02bf580558a415da26c1f2e408c8bbef79fc1579df16854fd6e1b2eb0f8fd8e0f1d1101db6df933f15855b7501123d658887b24f5cd84052140332cce6
Haja no Fūin@覇邪の封印,Haja no Fūin@覇邪の封印,hajanofuuin,Japan,1987-10-18,SEGA/Kogado,SEGA,#players:1 #genre:rpg>j #embedded:backup>battery #save:backup #addon:expansion>fmsoundunit #compatibility:mark3>goldcartridge>2m #port:nec>pc88 #lang:ja,b54989c58520516f4c10ce4e7a446725,46a032004d49fec58099aa6bf0dd796997e95142,f33d970afb60df25f402e4f0a93246854268489c73598657f3654936fd7129aa,0965f6663393b1676f11758cd420f01289a88b7df2c0af327864e678462ef291feb4318953bed27b76a4cf58e12e28eb68d4209eec48f5145714232d4106b8f2
Hang On,Hang On@ハングオン,hangon,Japan,1985-10-20,SEGA,SEGA,#players:1 #genre:racing:sports>motogp #compatibility:mark3>mycard #port:arcade #lang:en,67849e734a1304799606ba5a22f840d2,43552f58f0c0c292f3e4c1b1525fd0344dc220c6,3de56be8f38d3bdf63efe08517336b67da090f9b640035f0c40b4b3fb9436812,d21e1aa6f7ab4a75c2e1632ee1d5d17abeb7872e2599d1b01b83c7b12831baee946a16feb65ce5dc7f42307795677d11d1f3bea6a7a332d8cf2dda628ceebc86
High School! Kimengumi@ハイスクール! 奇面組,High School! Kimengumi@ハイスクール! 奇面組,kimengumi,Japan,1986-12-15,SEGA,SEGA,#players:1 #genre:adventure #based:manganime #compatibility:mark3>goldcartridge>1m #lang:ja,ab38b53584c89476cd4646105b16083a,d3c0aeeacccef77c45ab4219c7d6d8ed04d467cb,4e2b60b140da05420ea5a00f741f0df359453423f5852a5319ac15329b0114a4,081a1cda01337b6b5f1195777f45eb78786e1b38025c1fa167523f02e20145a4846479c06decb1b5bd0b87ed36144eaaff9b447de60038b9a28ea9654db17a1b
Hokuto no Ken@北斗の拳,Hokuto no Ken@北斗の拳,hokutonoken,Japan,1986-07-20,SEGA,SEGA,#players:2:alt #genre:action>hackandslash #based:manganime #compatibility:mark3>goldcartridge>1m #lang:ja,ddd6b56e864a7dfd74a9e04bc4407f41,26c5da3ee48bc0f8fd3d20f9408e584242edcd9d,a92f7a68fb5bd9835eeaacb6bb0682f9982ff946ac922345439022feda9b9b45,fc54eb94ab17bee5c66576f3c261f8ce013850b71b0adff14d97372a794e0edf842d799de83596fc92d4ee8195cd0d40b22e727bc30fa9a1d3110806f4fe8245
Hoshi wo Sagashite...@星をさがして…,Hoshi wo Sagashite...@星をさがして…,hoshiwosagashite,Japan,1988-04-02,SEGA,SEGA,#players:1 #genre:adventure #save:password #addon:expansion>fmsoundunit #compatibility:mark3>goldcartridge>2m #lang:ja,9b6274dd555f84b3f21fa2594b280a06,f9ce8b80d8671db6ab38ba5b7ce46324a65ebc3d,65f04d6a315aff30de6a759900f73482ec37cebad36c35f2aba49aec9423048c,415adf3e9930c1f043480648ebfc292ec410a203dc869e1fc48b464d4e13f728e7a7f875990847517602547be50806c9ce2d698e2c3e912c82f0d60aad37d8a1
Kenseiden@剣聖伝,Kenseiden@剣聖伝,kenseiden,Japan,1988-06-02,SEGA,SEGA,#players:1 #genre:action>platformer #addon:expansion>fmsoundunit #compatibility:mark3>goldcartridge>2m #lang:ja,f4c3327b0f92e09b21f59e90fd273c2f,cd349833ff41821635c6242a0b8cef7e071103d5,7a9c056edfb1b973482430a41074b0b0a076ee4591d5df8f19007e7058cadc93,f23057b0d78112ee5573bdd2f285a73b26752c624712756de37383e2b9d01f1cd700214f110c5d77b4e2173e6ec140e15289c7059e0b000861852026f14b2b29
Kujakuō@孔雀王,Kujakuō@孔雀王,kujakuou,Japan,1988-07-23,SEGA,SEGA,#players:1 #genre:action>platformer:rpg #save:password #based:manganime #addon:expansion>fmsoundunit #compatibility:mark3>goldcartridge>4m #lang:ja,d8788e907f76419d55bcc447e76de6ad,6974d27bc31c2634bec54c4e9935a28461fb60f7,bfc5514e173113508d05721b3b45a70bb7a11d42d4e1ff0ff410460f1caa0a51,939368fb5d847d4b1a16b9a60b80ea226e46db09755de7464d226cbab261894d610bc6d4b9fed3c399eae53ad409f44a6e69d2908cc66a668a70902531c00d52
Lord of Sword,Lord of Sword@Lord of Sword ロード オブ ソード,lordofsword,Japan,1988-06-02,SEGA,SEGA,#players:1 #genre:action>platformer:rpg #addon:expansion>fmsoundunit #compatibility:mark3>goldcartridge>2m #lang:ja,a5736126ed7e8569a189065ec20adf72,6a08d913fd92a213b1ecf5aa7c5630362cccc6b4,3ff3c3233000a445a77b3c9736f32bd98744dea440cadc0c4b80d771ae203748,6ff4053be11f0487f2ff8e760b3b691580e2c77e2d763c16163ff0b097e29b2ea2bb7f30685d24dff0075a8ee144dd02d13d7db5bb2313c271e1f0a8fb17d0b7
Loretta no Shōzō,Loretta no Shōzō: Sherlock Holmes@ロレッタの肖像 Sherlock Holmes,lorettanoshozou,Japan,1987-02-18,SEGA,SEGA,#players:1 #genre:adventure #save:password #search:feature>sherlock #compatibility:mark3>goldcartridge>1m #lang:ja,8dcdd83e58be634a3735911a1af05bb3,0ddd7448f5bd437d0d33b85a44f2bcc2bf2ea05e,5c8c32afba787f0983082b475eafc382cd3eb33c582704a0dda96d15861c4ebd,d625e9ea914a9bc2f0aaaa813eee7f043411905c349b8fc38d82deea6bb01c5d40112565893020e2b61ddbcfa4558daf7741d2bce9ac2b93b911eef6dfd84a77
Machinegun Joe,Comical Machine Gun Joe@コミカル マシンガン ジョー,comicalmachinegunjoe,Japan,1986-04-21,SEGA,SEGA,#players:1 #genre:shooting>gallery #compatibility:mark3>mycard #lang:en,2d59b3d27f022b04a597e767e6660ca9,33c21d164fd3cdf7aa9e7e0fe1a3ae5a491bd9f5,ea9c74555e551974a681296c41972c1f6ddd7289fed5502f64e35b8527b6dde4,43d673c66f8a85b564388785febd01bf9953f87b8542ee439569bcff583a53cabb75b46cd45f2a840dab0d2f59b2de7c1d6e6f63df12f3949f0fcdc60068b224
