Screen title @ Exact,Cover title @ Exact,ID,Region,Release date,Developer,Publisher,Tags,MD5,SHA1,SHA256,SHA512
Astro Flash,Astro Flash@アストロフラッシュ,astroflash,Japan,1985-12-22,SEGA,SEGA,#players:2:alt #genre:shmup:platformer #format:mycard,a7462d79844a12a92941174252c9ca6e,8370957b1192349d0a610437cd5d91ea4e3892c4,3d0f436fdd34e0f0aa904d0eade553d5c23343c4201780cfac594066abc6f26b,ee5e7adf701ab291864741e7b72149e12b6cfda2924b00b2c33911d6b8e98d5679d1b87fa07011b0e47be68430b7ddd203ecb97c47c34725a28a860eb2da0f04
Astro Warrior,Astro Warrior@アストロウォリアー,astrowarrior,Japan,1986.12.14,SEGA,SEGA,#players:1 #genre:shmup #lang:en #format:goldcartridge>1m,e645faa5628caab5129383fdbf4df090,901697a3535ad70190647f34ad5b30b695d54542,0c0bea695c7376c10fb4f70d6ff8abfbb806c5ec62712c04d15280d57f99781b,d14d62cdcfb82d41caebde11a52c7be1da421cc0a4847e9ff27e2d8bf4da43d92210f6d8024e086b608408b1fd8fac29fda57c14a79472a5961580be77d8c55a
Blade Eagle,Blade Eagle@ブレードイーグル,bladeeagle,Japan,1988-03-26,SEGA,SEGA,#players:1 #genre:railshooter #addon:fmsoundunit #3d:stereoscopic #addon:3dglasses #format:goldcartridge>1m,f83a306d39c35b6f127a531cd62036ae,9cdfda85b4fa4e689617d8bcbdd6478b19d215ca,e102f8b92808f2473428d887cd024e8da554540a2c908da5037fcbc345776f69,4f75fc04abd7d73f88defc7520a0eb923f9c9eadb19ad2b6c38c0c6b486f4166543dc20039aca5d5c503394332a47e9ec1e0b9a128f227edda5195a606e70fbd
BMX Trial: Alex Kidd,BMX Trial: Alex Kidd@BMXトライアル アレックスキッド,alexkiddbmxtrial,Japan,1987-11-15,SEGA,SEGA,#players:1 #genre:racing #addon:fmsoundunit #format:goldcartridge>1m,571f18f49e679a128b4a237001760d6c,77cc767bfae01e9cc81612c780c939ed954a6312,0fdd18f1212072bfbc0cfeaf030436d746733029ef26a8a6470c7be101cfedfb,ee780910be44d7881401d1d4ae0bf4c2bee50d1c5a78008487a9af895bb86dc0f722866f08e60a89a0b1fe5ea0cf18794aafdfafac62d1f4654d0e816d429c73
Bomber Raid,Bomber Raid@ボンバーレイド,bomberraid,Japan,1989-02-04,Sanritsu Denki,SEGA,#players:1 #genre:shmup #addon:fmsoundunit #format:goldcartridge>2m,4535b1616c9f8ad54348fadb1abb439c,99fef1cca416df8586d3aaf76d147e86e69dbdad,87de4f016d2b7f76a53369720912369b619f16bd52c1addd4a223fd758f63614,3c7b2e0d07893bff3437c55daa97eb00b9f695e6348a02d56bcbbda69c5060f36b1a6179e9839e2b77b8c7f664628a1232a7491a2a9b036f8a8ff0bfb13c1ef2
Borgman,Chōon Senshi Borgman@超音戦士ボーグマン,borgman,Japan,1988-12-01,SEGA,SEGA,#players:1 #genre:action:adventure #addon:fmsoundunit $manganime #format:goldcartridge>1m,b106995de2f5f9dba99131f0286756ec,9f987e022090a40506b78d89523e9f88b3bb0c0b,bd4c1823d6d429b5e8eeb232292fa37b97f4e79dd83d795b3d6962a6ffd7e783,4e9ec80a95a0a93ccf85337f18b00dedc92ecbfcd755a93e69fcaac7803d1aa97b2b0fed3afc3f0ae102dcedb29ecc73f814fab30de896d7af7c82c8092f05c1
Captain Silver,Captain Silver@キャプテンシルバー,captainsilver,Japan,1988-07-02,SEGA/Data East,SEGA,#players:1 #genre:hackandslash #addon:fmsoundunit #lang:en #format:goldcartridge>2m #port:arcade,ccb76c009e52e32e2dcc528481f0e039,88402392e93b220632a61e0c07731a7ed087cbef,925d9933b7565e0010111983cc68513a911269a88b602c27ed3d8b9486ccd647,8a9d4aa0ea4af05fe2053d8fe19397911161df44fca3e07d82efd2767ae553505a23efac317974f32c54a6424cdeb86c4aa569216d9c6bba38a978b2e8c0321e
Doki Doki Penguin Land: Uchū Daibōken@どきどきペンギンランド 宇宙大冒険,Doki Doki Penguin Land: Uchū Daibōken@どきどきペンギンランド 宇宙大冒険,dokidokipenguinlandud,Japan,1987-08-18,SEGA,SEGA,#players:1 #genre:puzzle:platformer #save:backup #addon:fmsoundunit #format:goldcartridge>1m,ff7502dd8a717db5adb42c711ddbc9f5,c01cf44eee335d509dc20a165add8514e7fbb7c4,c87ec8b700e53c5944e04b68a195e844276ac3b4996bac72ae73cea4c615e006,09726defb110a51f3c6e664ee207d045338d2487308c71c96385abe911871c7ce0a1017e02df52bde8bfa785dbf10668d15bfdee587ba57b3b52153821c7bacf
Double Dragon Sōsetsuryū@Double Dragon 双截龍,Sōsetsuryū@双截龍,doubledragon,Japan,1988-10-01,Arc System Works/Technos,SEGA,#players:2:coop #genre:brawler #addon:fmsoundunit #format:goldcartridge>2m #port:arcade,fe9aa8044951b10f876b15f4456161a9,cad5532af94ed75c0ada8820a83fa04d22f7bef5,26290f94a597ad015da5b74e8d3649aa50b033c280c81fbfa460f947376b776a,1327b7e7b750c222d6f3c933f38f177dcc02be8ff6b39a19d70bca2e419b2fdc47411ba7ad840b8adebfacedd6caa76e5b9999ea5d0ff14afe27717847e90867
Double Target,Double Target: Cynthia no Nemuri@ダブルターゲット シンシアの眠り,doubletargetcnm,Japan,1987-01-18,SEGA,SEGA,#players:2:coop #genre:platformer #format:goldcartridge>1m #port:arcade,ba66d377ad3a2eaa13bbc00f63f8e4e7,51f9ce05e383983ce1fe930ec178406b277db69c,a710b51246287d19e7f59a88dddec5b0664563a441f7515347341c5a0c63a73a,854ce0b1f0bd26e155aef20ca5096ed10bfc96e012fc4d0e8c07772a8f0351e2a147d6728fc4e77cd82d216867ebc851d28bc4fc91518a8aff619a33365f2e53
Enduro Racer,Enduro Racer@エンデューロレーサー,enduroracer,Japan,1987-05-18,SEGA,SEGA,#players:1 #genre:racing #format:goldcartridge>2m,a94de92b078911e71c246679c8992da1,7a0216af8d4a5aeda1d42e2703f140d08b3f92f6,0a0987679d6e008ac0a0808fe4f567e6a35022948476def2c359dbb0c54711d8,7d352656425b652e58f98bd23989cb18b2eaa543ee9d3f2a8ec85a2149a4b34fc7e2bc7307be92f5041835a09878cb834585c9e075d14d4569ffac5a22cf6630
