Title,Title (exact),Title screen,Title screen (exact),ID,Region,Release date,Developer,Publisher,Tags,MD5,SHA1,SHA256,SHA512
2 in 1 Game Pack: Tony Hawk's Underground / Kelly Slater's Pro Surfer,=,Tony Hawk's Underground / Kelly Slater's Pro Surfer,=,2in1gamepacktonyhawksundergroundkellyslatersprosurfer,USA,2006-06-15,Vicarious Visions/HotGen,Activision,#players:2:vs #genre:action:sports>skateboarding>surf #addon:link>gbalinkcable #embedded:backup>eeprom #save:backup #search:keyword>endorsed #compilation:tonyhawksunderground:kellyslatersprosurfer #lang:en,7cbfedc28a27fe3aee703b2444946946,ec1bb449b3d52b421e0ac3dfe3fdbce22822251a,612e1ab7ddefe853923cff83679ac0a54dd004677d9868c1d1ba3dce4cf120cd,9509ad1d3de52aa2b70d0bf19c0aaa44e8d25f6904cfeec79808c7a43a558cc2d8b49f502372266bdfa32620dcf16c083bf3ff4433e78cebe8df99f0fddc661c
2 Jeux en 1: Titeuf: Ze Gag Machine + Titeuf: Méga Compet',=,Titeuf: Ze Gag Machine / Titeuf: Méga Compet',=,2jeuxen1titeufzegagmachinemegacompet,France,2005-06-24,3D Light Team/Dream On Studio,Atari,#players:2:vs #genre:action:adventure:minigames:shmup:rhythm #save:password #based #compilation:titeufzegagmachine:titeufmegacompet #lang:fr,762e95819d0ea7039df160ae6e8c5635,fed9a0252bc840589944fef23909995065fbe9c5,a3c35b4b690aeeb806b357a3ccbda03657704ed6e062e6451800129179734ad6,0676470e886913ce8dad326ff6cf62013924bd2f8b5e33d75b6b75f2d0c2bf909377ceffee929b9b208487fc6a8c6f29d7b85700cf880068a77428f27b003dc2
2-in-1 Fun Pack: Madagascar / Shrek 2,2-in-1 Fun Pack: DreamWorks Madagascar / DreamWorks Shrek 2,Madagascar / Shrek 2,=,2in1funpackmadagascarshrek2,Europe,2006-08-17,Vicarious Visions,Activision,#players:1 #genre:action>platformer>hackandslash:adventure #embedded:backup>eeprom #save:backup #based:movie #compilation:madagascar:shrek2 #lang:en,0af8fb79e9986400fd05dacf0a4373e8,efa765b63bc0203c0635d71c7cabcfb7a67fb3c7,79c791f2652057fcfbc89db3e13f5c7a0696228951e8ba2460a9fabd4ddab874,1fa3809a30188fbb12ff50b19e447af829f399ec6b9311f09c7f0f36e7b0d754eb9c5d7d703d73acd622320eabbb1dc073f3c4bb4a8dafa4f00be1794d2706e8
2-in-1 Fun Pack: Madagascar / Shrek 2,2-in-1 Fun Pack: DreamWorks Madagascar / DreamWorks Shrek 2,Madagascar / Shrek 2,=,2in1funpackmadagascarshrek2,USA,2006-08-01,Vicarious Visions,Activision,#players:1 #genre:action>platformer>hackandslash:adventure #embedded:backup>eeprom #save:backup #based:movie #compilation:madagascar:shrek2 #lang:en,a160e317dcbd117035214cb47f35c466,a072de6b8af91239ea8348e9c6951f9f51ac0388,a175113ea14290f23fc9437cf03576d57159e352d1da6a1d63eef2ae0dc48293,812ed2f9a8419af43c6553207a92e0d4a52d53c46df6751edc11c51b1689efc5315d093cc9293c20bb578b7eec32c8bcb2d244ae770a579f0848942f6256beac
2-in-1 Fun Pack: Madagascar: Operation Penguin / Shrek 2,2-in-1 Fun Pack: DreamWorks: Madagascar: Operation Penguin / DreamWorks: Shrek 2,Madagascar: Operation Penguin / Shrek 2,=,2in1funpackmadagascaroperationpenguinshrek2,Europe,2006-08-17,Vicarious Visions,Activision,#players:1 #genre:action>platformer>hackandslash:adventure #embedded:backup>eeprom #save:backup #based:movie #compilation:madagascaroperationpenguin:shrek2 #lang:en,665cd847efecf2a893ee74a9c42c26eb,be51cfa607d461efd1dab640a5b4f5b037c060df,24f6c7424ad1b26a635a38f69ca99a3ea0ac4535de664b80efc5b0e55a9b971e,aa5d56b7301597886a43f5cc98de7385d693b52d9a01b665101cb921045891562738ee053d698065819cbd73e47350d5f7f8fb8ac9b6f3123b49165954ff4e34
2-in-1 Fun Pack: Madagascar: Operation Penguin / Shrek 2,2-in-1 Fun Pack: DreamWorks: Madagascar: Operation Penguin / DreamWorks: Shrek 2,Madagascar: Operation Penguin / Shrek 2,=,2in1funpackmadagascaroperationpenguinshrek2,USA,2006-08-29,Vicarious Visions,Activision,#players:1 #genre:action>platformer>hackandslash:adventure #embedded:backup>eeprom #save:backup #based:movie #compilation:madagascaroperationpenguin:shrek2 #lang:en,00866e17ce947975d30efe48ad99628b,0a1f19da35ab5cb1b61797794876b0526059a844,b294107e0256048a0f714416ddc4dd87c2afe1d5bb363fc1f330e085e8490a15,0f11ed7400b48adf38872efed0acfafb5535ba7e64025990d19d69b2cacaf366a03d0b4db83ef5dcd9c7f8cb6b7fab98e52ee2466e4cc4f676852f3609cea1b4
2K Sports: Major League Baseball 2K7,=,2K Sports: Major League Baseball 2K7,=,2ksportsmajorleaguebaseball2k7,USA,2007-05-22,Skyworks,Take-Two/2K/DSI,#players:2:vs #genre:sports>baseball #addon:link>gbalinkcable #save:password #search:keyword>official #lang:en,873b5e4111c0cbbc5224b590e845ba21,07390bc2bd53cd9ee5c6d2805ad374c59c195d9f,9ee5936e2e08d1692c7f7b7a03a95268fd56f90b46a5367c9817e34ad6fffe98,9851fd752c70532e5c4479c2371effc6c357211690900c738bd6cccc7d271c3c325a843eafbc5589fdaccf2c881e83383ca9e1ad1ffe7aeec57e9c875edf9519
2K Sports: Major League Baseball 2K7,=,2K Sports: Major League Baseball 2K7,=,2ksportsmajorleaguebaseball2k7,USA,2007,Skyworks,Take-Two/2K/DSI,#players:2:vs #genre:sports>baseball #addon:link>gbalinkcable #save:password #search:keyword>official #lang:en #unfinished:beta,d5cd7fb3f7bdecccddb431ddddbcc9f4,776e084ac31336114f23230bde4adfc1f231934b,16c6f4779e4ef34c6eeced1e6ef99b846bf6e00e582333ca560d520e7b75b70f,ae91829501f95db051064e1c5f05a30cb7995d1d576ffe9976528ceb10f1569128ee07b5b5544cba568061227ad0ebd69dd2c1948df0a62daddba41d2043563f
3 Game Pack! Candy Land / Chutes and Ladders / Original Memory Game,=,Candy Land / Chutes and Ladders / Original Memory Game,=,3gamepackcandylandchutesandladdersoriginalmemorygame,USA,2005-11-07,Black Lantern,DSI,#players:4:vs #genre:minigames:board>party:puzzle #based #lang:en,12d9fcae83c5295aac6da015b75a24d6,946ccbf8d21adc7a5587ef85a9759a2ded23875d,02225bf0fa6810fe510014774382379cce83836069b58d32ca836f0830024b3f,e11752b18be971898726381c8c93da8dc9bbfe755f5bd21f7f250bf8910ce2264a11bcdaceb2be7fb512d6e124bbc0341d036d0c296c3589cd217c9eb5ab93e6
3 Game Pack! Ker Plunk! / Toss Across / Tip It,=,Ker Plunk! / Toss Across / Tip It,=,3gamepackkerplunktossacrosstipit,USA,2007-03-16,Gravity-i,DSI,#players:4:vs #genre:minigames:board>party #based #lang:en,49309e80a5acf7a4d452f6ad88238581,56032ba5e0ed90aef6b9d64d06b573d1d97dd6b9,3b8f37d6767186421266503fc22fa3f42abcd60513479bef53dfdeb3b5913b64,ca81a3e5207a16d2a70dc82eed0d020f212772c05ecda5f645c1113c5f0bb0c291e52b06c1f2289c80e8df949bd0c2bd53c0836fe23ad5149c757dcbf8b3c4d1
3 Game Pack! Mouse Trap / Simon / Operation,=,Mouse Trap / Simon / Operation,=,3gamepackmousetrapsimonoperation,USA,2005-11-07,Gravity-i,DSI,#players:4:vs #genre:minigames:board>party #based #lang:en,bd846a0248e2f18bf7521fd2f5479881,10bed6b69f8984af49299885fda0575fce442a9c,0c15414d8df2c22082f7cf836d73145bf8d2cdafdda569b1c1ff6464fe8f123f,d25c1d974613cf2c78f00b66ff385ff1ab96a04f42497880f2eb728b1e2d5aea5bfc0b5f699269f6505ccd96d8c0252a0c7a855538f024dd90d76ea6cfbcbd31
3 Game Pack! The Game of Life / Yahtzee / Payday,=,The Game of Life / Payday: The Game / Yahtzee,=,3gamepackthegameoflifeyahtzeepayday,USA,2005-06-28,Black Lantern,DSI,#players:4:vs #genre:minigames:board>party #based #lang:en,a40e7bbd268202da470950335a6793f5,167a454e4660629ed99b014c77bd3e4ae9eef294,4ea791838f6422141f8087b960ab249e15ecf13be9c3a8f2b4f59571de084fdf,24469f39229d86a60a6ebf387eafe6bb80a5425d5c2cef3c0cb0bbae6aee2ad9478e3c8f11a0c67ee7d79b84c84c79d480ffee1df30dbb43e3c900e4c8be90b3
3 Games in 1: SpongeBob SquarePants: SuperSponge / Rugrats: I Gotta Go Party / Tak and the Power of Juju,=,SpongeBob SquarePants / Rugrats: I Gotta Go Party / Tak and the Power of Juju,=,3gamesin1spongebobsquarepantssuperspongerugratsigottagopartytakandthepowerofjuju,Europe,2005-11-25,Climax/Eurocom/Helixe/Factor 5,THQ,#players:2:vs #genre:action>platformer:minigames #addon:link>gbalinkcable #embedded:backup>eeprom #save:backup:password #based #compilation:spongebobsquarepantssupersponge:rugratsigottagoparty:takandthepowerofjuju #lang:en:fr:de,0eb8e248dac5b8f9730d818617ed54f4,7e93942ed7264c46b7767b4ed2baa8bfc1add8f2,94138b8747e2495b7fb13ee378078b469573d6718b1f8c5ecbf4ed6484fdece9,e65fb4eba9a9b5392be7ba69d2674ed3d49ec7edcdfa37edac9b87e142e92cf4a06763b338fe103e155b7984b73ce93abef72483016dc995130f7bedac462458
4 Games on One Game Pak: The SpongeBob SquarePants Movie / Jimmy Neutron: Boy Genius / Hey Arnold! The Movie / The Wild Thornberrys Movie,=,The SpongeBob SquarePants Movie / Jimmy Neutron: Boy Genius / Hey Arnold! The Movie / The Wild Thornberrys Movie,=,4gamesononegamepakmovies,USA,2007-03-16,Altron/Human Soft/WayForward,THQ,#players:1 #genre:action>platformer:adventure #addon:link>gbalinkcable #save:password #based:movie #compilation:thespongebobsquarepantsmovie:jimmyneutronboygenius:heyarnoldthemovie:thewildthornberrysmovie #lang:en,23f620f0e968f21e79197f1e96803965,a4c779a207e4b83d39e99d58796be1a3eec27c0b,5f67e71e9513c0a42e30b72fc71bb35e842c3370885ed9c9fefecc63bf8e205a,16513c3bc459536cd4f3a701e28f984a331a1e00238fc835f03d0dbc1dff25da06b81f5d618bcf73fc5796900df47411527559a6acc77d7b978e8de8f13e7b50
4 Games on One Game Pak: Rocket Power: Zero Gravity Zone / Nicktoons: Freeze Frame Frenzy / SpongeBob SquarePants: SuperSponge / The Fairly OddParents! Enter the Cleft,=,Rocket Power: Zero Gravity Zone / Nicktoons: Freeze Frame Frenzy / SpongeBob SquarePants / The Fairly OddParents! Enter the Cleft,=,4gamesononegamepaknicktoons,USA,2007-03-16,Altron/Climax/Helixe/Factor 5,THQ,#players:2:vs #genre:action>platformer:adventure:sports>skateboarding #addon:link>gbalinkcable #embedded:backup>flashram #save:backup:password #based #compilation:rocketpowerzerogravityzone:nicktoonsfreezeframefrenzy:spongebobsquarepantssupersponge:thefairlyoddparentsenterthecleft #lang:en,e3bbd6705ed20f911a03a2dd184139f5,c906145594de76a1d03578fb03635de62cce44ba,3a344463d7525fd68f09a7ee540769ea0960ca0ba18f43fcf075d8bdf7682fe0,cae449ec4d2926ce87dd051efcd8e5a0f8dd65193decfbba22aa94cf88765895c0df497a80935a5fbb92debe2e35656f539bdd887b80ce9d284de1ca0710b478
4 Games on One Game Pak: GT Advance: Championship Racing / GT Advance 2: Rally Racing / GT Advance 3: Pro Concept Racing / MotoGP,=,GT Advance: Championship Racing / GT Advance 2: Rally Racing / GT Advance 3: Pro Concept Racing / MotoGP,=,4gamesononegamepakgt,USA,2007-09-11,M²TO/Visual Impact,THQ,#players:4:vs #genre:racing:sports>rally>motogp #addon:link>gbalinkcable #embedded:backup>flashram #save:backup:password #search:keyword>brand>official #compilation:advancegta:advancerally:advancegt2:motogpgba #lang:en:fr:de:es:it,d366d5b909b3afbdd3ba87c6d2b2f1f9,a99bbc7ec018af85260669917939004baabf4ac1,aa7537887d3c1ab408e4abee64fd7ba3e2a9fff40f4a5fa5a6488cb2365cb48a,f7ebf4715c6ae5122409311b0a2dbf012effca72f2193865946f1964446993d4697e0e65702643e37f0730a7b07a178bb422854ef698876b8f16da829bad7fe2
(4x4 Off Roaders),=,4x4 Off Roaders,=,4x4offroaders,Europe,2001,Small Rocket,,#players:1 #genre:racing #lang:en #unfinished:proto,74443f278fdf9931255035430632da3c,18e1d82ea5e5fc3ed4b9875e220b39e51df809fe,315f811964762754b52f0f9de699f19140e93c420e0730735c6eba3f12a329f7,8e1b757bf1f0ba88b6a4b9eac20411f50f08f903a83e4378bc83bd9014cab93594e25bd10d7f4bf999a436b0fad2e2d33c117c3b9eccdfcd874d19b0375d5099
2006 FIFA World Cup: Germany 2006,=,2006 FIFA World Cup: Germany 2006,=,2006fifaworldcupgermany2006,Europe,2006-04-28,Exient,Electronic Arts,#players:4:coop:vs #genre:sports>soccer #addon:link>gbalinkcable #embedded:backup>eeprom #save:backup #search:keyword>official #lang:en:fr:de:es:it,bb87013ec30bebf3dd7cb07ab6786262,295580745787ba9593799213564484aaaa7fd463,ee85d75fb26a9f3bbbcbc1b7f7bd7d0193c8254aacfdf6442b94c844717baa6b,d70a41fa94e0e2f40b540337813bb9ffed9921020df8bac46773772725cec060f251c4837c6c444982bf4b37a321daf24c85ee8afe684a08a98e2a07114cb685
2006 FIFA World Cup: Germany 2006,=,2006 FIFA World Cup: Germany 2006,=,2006fifaworldcupgermany2006,USA,2006-04-24,Exient,Electronic Arts,#players:4:coop:vs #genre:sports>soccer #addon:link>gbalinkcable #embedded:backup>eeprom #save:backup #search:keyword>official #lang:en:fr:de:es:it,bb87013ec30bebf3dd7cb07ab6786262,295580745787ba9593799213564484aaaa7fd463,ee85d75fb26a9f3bbbcbc1b7f7bd7d0193c8254aacfdf6442b94c844717baa6b,d70a41fa94e0e2f40b540337813bb9ffed9921020df8bac46773772725cec060f251c4837c6c444982bf4b37a321daf24c85ee8afe684a08a98e2a07114cb685
A Sound of Thunder,=,A Sound of Thunder,=,asoundofthunder,Europe,2004-02-28,Möbius,BAM,#players:4:coop:vs #genre:action:adventure>survivalhorror #addon:link>gbalinkcable #save:password #based #lang:en:fr:de:es:it,4a0e450c74e3e07f261a9a8f5624b788,de11ab261fde7548db244206dd712e50ac486b7b,515b0d24024834f5b19522d537bc3104220a685f9fd21a3e80434f15f4ab164f,a045dfc80debe2356fb6218bae028545cb6c3ee63efcd7a754103fa200173be745a2a752bedf88c40988b7d5a17014b4561bbdba2d3d456cb8ee96bc51cc5e11
A Sound of Thunder,=,A Sound of Thunder,=,asoundofthunder,USA,2005-02-01,Möbius,BAM,#players:4:coop:vs #genre:action:adventure>survivalhorror #addon:link>gbalinkcable #save:password #based #lang:en:fr:de:es:it,26b44c6f29e95b1aae1b79f37725d959,6eeb95555c432e2a28e29438711f2fdee4d9cf7f,bcfcf623a1addb0fbf251aeeab4f47275388f166a325c23c88b2741f01e070f3,d8e485258bd2420c9922b00723b7970c61ccef6bf490d72a8cb7734cbfb7fef9ef3c54b59ab0b56d638871a168816689440ddd7d77fd2196ec653f6e3b53c206
Ab durch die Hecke,DreamWorks: Ab durch die Hecke,Ab durch die Hecke,DreamWorks: Ab durch die Hecke,overthehedge,Germany,2006-06-23,Vicarious Visions,Activision,#players:1 #genre:action:adventure #embedded:backup>eeprom #save:backup #based:movie #lang:de,7a69b9897a61950f9acab26329a788e6,05fc0931ecbdfaed18ffd59df86fa36a7ed6da9d,f67c84a4b7054e4681564beede4b3b745e53a15eacec7d404b3b5f4472312b0b,2a5ae8766847be20ed32390b105534e2c1a21617f6a0a1e37a26a9a36bb6389bd71e089d221bb9c5f4da8b8dc0b2a5b0bc8891cfa093b43b7f234de560b36040
Ace Combat Advance,=,Ace Combat Advance,=,acecombatadvance,USA,2005-02-22,Human Soft,NAMCO,#players:1 #genre:action:shmup #save:password #lang:en,4e46dd3ae5c9c70c49587d093517049a,856a08e8f60f817b96add5bf2f6db186bea832ef,1b30008304ed8cd4434c685075d954f2a95f7aab6165540fb62e2ac35da08e6e,09fddb6fc1f2cc7cd5f3d434c581914adc0ea6e0bbde0fd2c6780948b43885d530501c716752ed9a697e9a0efcbaa262c392d0650412c19d31541a111e045f19
Ace Combat Advance,=,Ace Combat Advance,=,acecombatadvance,Europe,2006-06-09,Human Soft,Atari,#players:1 #genre:action:shmup #save:password #lang:en,4e46dd3ae5c9c70c49587d093517049a,856a08e8f60f817b96add5bf2f6db186bea832ef,1b30008304ed8cd4434c685075d954f2a95f7aab6165540fb62e2ac35da08e6e,09fddb6fc1f2cc7cd5f3d434c581914adc0ea6e0bbde0fd2c6780948b43885d530501c716752ed9a697e9a0efcbaa262c392d0650412c19d31541a111e045f19
Ace Combat Advance,=,Ace Combat Advance,=,acecombatadvance,Europe,,Human Soft,Atari,#players:1 #genre:action:shmup #save:password #lang:en:fr:de:es:it #unfinished:beta,00843bdde7eb18498d7d112d27ad5fad,6e5c57049866596db0e977b80e499b868e0394c2,280ee65b5cf5602996c6afa034fafd5f2a160a2cabbcbaa3b43156860a3cd111,f073fb4f117cd67cc608ec165d5c36743a0d0dbaa1b86cf0c084ea59af723838939cca8c2b94670c90ab6d6143f971397788b1a45c666e8fb8bd8441d657ed04
Ace Lightning,=,Ace Lightning,=,acelightning,Europe,2002-10-25,Tiertex/Factor 5,Gamezlab,#players:1 #genre:action>platformer:adventure #embedded:backup>eeprom #save:backup #based #search:feature>dracula #lang:en,21f4383d59bb113b4495be56e30c0c53,51d36aa7c16cdf8bca93e40f6c680f54ed3519f2,ed65e2d655c61691c71d590908612dbbdd0ee13b943304457a98883e6d203db8,2169927e3123cd5f2ba094b532e4c7307691fc715031026e3622e52ff3c2dab45330e29c5abf23d815ca253729475c717eece7086136b26a3a0daf1374999c59
Acrobat Kid,アクロバット キッズ Acrobat Kid,Acrobat Kid,アクロバット キッズ Acrobat Kid,aerotheacrobat,Japan,2002-12-20,Atomic Planet,Metro3D,#players:1 #genre:action>platformer #embedded:backup>eeprom #save:backup #port:nintendo>superfamicom #lang:ja,b14872072d464be5df4f1a1d09c158f6,63bdfe94f51b1e6138ee25fe01549487667ecea1,78108a93904763a9e0c6e8f067adea0c4c660e9b32a00a3fccac975394694f07,8bf53965f1fc78de1d929193cd4dced481c617f89ec1cfd89b837b27d8fc02400d4710dabbfbe9a6896d97cf873d0fcc496d8c8b457a7fa06402c5f77f762362
Action Man: Robot Atak,=,Action Man: Robot Atak,=,actionmanrobotatak,Europe,2004-09-24,Magic Pockets,Atari,#players:1 #genre:action>platformer>hackandslash>runandgun #save:password #based #lang:en:fr:de:es:it,d4fecd09b810dba8a76c5766e713e49f,d74a7495013cd7db207b4b3825f70b2d213fc658,ded58c36d7d03c003d260f013b8ccd3d9cedf9d2cf766ae929c0933fbdb1d393,66d063bc4b7ce45bdaf7e7523a0e34f2740172e1484cb1129a7a3842f826eb36be4a59f2f89eebaa206336e08d0f908492e02064b161147e41bd0f39eab914d2
Activision Anthology,=,Activision Anthology,=,activisionanthology,USA,2003-12-08,Aspyr,Activision,#players:2:vs #genre:action:shmup>v>h:racing:fighting:shooting>fps:board>cards:sports>baseball>boxing>decathlon>hockey>formula1>skateboarding>skiing>tennis>wrestling:sim>flight>fishing #addon:link>gbalinkcable #embedded:backup>eeprom #save:backup #port:atari>atari2600 #compilation:barnstorming:beamrider:bloodyhumanfreeway:boxing:bridge:checkers:choppercommand:cosmiccommuter:crackpots:decathlon:dolphin:dragster:enduro:fishingderby:freeway:frostbite:grandprix:hero:icehockey2600:kabobber:kaboom:keystonekapers:laserblast:megamania:oink:peterosebaseball:pitfall:pitfall2lostcaverns:plaqueattack:pressurecooker:privateeye:riverraid:riverraid2:robottank:seaquest:skateboardin:skiing:skyjinks:spaceshuttle:spiderfighter:stampede:starmaster:tennis2600:thwocker:titlematchwrestling:tomcatf14:venetianblinds:climber5:okiedokie:oystron:skeletonplus:spacetreatdeluxe:vaultassault:videoeuchre #lang:en,5f3567dd3487f600dd2962c2fe73844f,5125bbbbf1df7782590d99273735826636a2f9ba,3848b99ff114cde1c8ba7f162ffb9dcab77fc676871da703b82132ce1743ce32,52462dca9789b16357ec5481bcc1763f4512b17963da3a3e2d339a2268152832d4aa4ad9a3d37c189bc14bea32c11401258f57e8409995b45e80c99f776b8089
Advance GTA,Advance GTA アドバンスジーティーツーエー,Advance GTA,Advance GTA アドバンスジーティーツーエー,advancegta,Japan,2001-03-21,M²TO,M²TO,#players:2:vs #genre:racing #addon:link>gbalinkcable #embedded:backup>battery #save:backup #search:keyword>brand #lang:ja,65fb37341bb23e897deaa49e17ee3bc0,9d8c6c6242f4c61886aafcaab602ce80dff3a226,07bb59b8243c7c86f879d70476fc95d0c319f1f4764fa1f2bd70b7a8c55cf281,a499a6d40b578c4d1dc1165b0b3167bc395a16ed8c3d819eb6754e223200660aaca0144e112fb30c682738c1541340da4ffccab6cc8af464451f42e474538a64
Advance GTA,Advance GTA アドバンスジーティーツーエー,Advance GTA,Advance GTA アドバンスジーティーツーエー,advancegta,Japan,,M²TO,M²TO,#players:2:vs #genre:racing #addon:link>gbalinkcable #embedded:backup>battery #save:backup #search:keyword>brand #lang:ja #rev:1,266da549741dbc9b9c902c113b13b4b6,d93aba5e7f1195f357578106940e2bd916dcf02d,e17570f50d9301581527d421ff377d0d0f8d53aeb26ad5afcec8891fe186f757,d3621dd09174424304fa5ea824a2caba6adacfbcc6aa6c525f0088c92074f686121a7d7fa6c0c13e05c939d4ab1c056ff6cdc8411316206e1ce97600df716823
Advance GT2,Advance GT2 アドバンスジーティーツー,Advance GT2,Advance GT2 アドバンスジーティーツー,advancegt2,Japan,2002-04-26,M²TO,M²TO,#players:2:vs #genre:racing #addon:link>gbalinkcable #embedded:backup>eeprom #save:backup #search:keyword>brand #lang:ja,b1ca40e6e5815da256890ecaab1b5d73,c3988cda910f181ad989d3e157f4ebdc405ecda3,a893d9769744d623c5aef4f56d195d9aff5b53ae42063facae0a42fbdb93c037,c33f2e124b2fe98b36ffdff28c9daf585200769b3efe3bc5a851d87d129806effdd7548e9b8b34c118919447a1dbde8bac032bc0d06764bd4e23ebe42280c1e0
Advance Guardian Heroes,=,Advance Guardian Heroes,=,advanceguardianheroes,Europe,2004-09-14,Treasure,Ubisoft,#players:4:coop:vs #genre:brawler:rpg>a:fighting>melee #addon:link>gbalinkcable #embedded:backup>eeprom #save:backup #lang:en:fr,411574e9119177482dc07449962a904a,4ab416ab90cdc6bad186c421d55c06603f2adaaf,4deaf83b38d5bad121a48c37840c8eb3dac3abea829a9881263730bc938bd527,4aea96ace200a88c6a93b96678488109bc1e65c00db8745bc3e3013e13e2e085cbb472315a547dcf04d2a7d55519f66432cc95a25eee3c34aaad7d9242d4c392
Advance Guardian Heroes,Advance Guardian Heroes アドバンスド ガーディアンヒーローズ,Advance Guardian Heroes,=,advanceguardianheroes,Japan,2004-09-22,Treasure,Treasure,#players:4:coop:vs #genre:brawler:rpg>a:fighting>melee #addon:link>gbalinkcable #embedded:backup>eeprom #save:backup #lang:ja,53cf5670a528ef46d6d240e6c6c0c9e2,8899dec74351fdf5e4a7d9eba4265bfb6cda0895,cdae87c4ac58866fc0c99e2583aa2cc55cb87b05bc4842cfa121fefe9353de31,b0a7056a6c72f60592def0985db9d57a7cef0d4dea867a3bd5d6966d7c15209638da4902815e3911c97eb16369a4a1b0852fdc54e3e7f8a59bf93419f67de179
Advance Guardian Heroes,=,Advance Guardian Heroes,=,advanceguardianheroes,USA,2005-02-18,Treasure,Ubisoft,#players:4:coop:vs #genre:brawler:rpg>a:fighting>melee #addon:link>gbalinkcable #embedded:backup>eeprom #save:backup #lang:en,a26c440065d89f56275644ffa34140ef,d518d0a4818cc356ed79b29bc3c0e2264c0c2d07,9b34f8aa61f9b3065bf5d2c5816f259c3ce348ba5a507c83aa9343690e0bdb4c,8a4cb76e8fdc445851cfcc39f566ee2df9a0d776abafc21a8656dcb810e50546ecf934bb49da118de8d1cb6093083cb598f952830c4c00a1fa6db36d0d247384
Advance Rally,Advance Rally アドバンス ラリー,Advance Rally,Advance Rally アドバンス ラリー,advancerally,Japan,2001-12-07,M²TO,M²TO,#players:2:vs #genre:racing:sports>rally #addon:link>gbalinkcable #embedded:backup>battery #save:backup #search:keyword>brand #lang:ja,a822dd94ad89ea5fe660a2564d6558a5,020fb5bd11d39aee583fb0e2fea848ed2bbe0bf2,260a3490ba9886cb34727549842f6cd87785ffac5fb9958d7ab6ab913d540623,68206dade3e2af428cbd5634ad3d100353de507fcd1fa43983c3f62ad97c6e75ac940e93941f75e3703f3be898d9760adc40a0accef8a49dedcbc6cd7a1e23e5
Advance Wars,=,Advance Wars,=,gameboywarsadvance1,Europe,2002-01-11,Intelligent Systems,Nintendo,#players:4:vs #genre:sim>strategy #addon:link>gbalinkcable #embedded:backup>flashram #save:backup #lang:en:fr:de:es,f4c2b2fda444dcec1274844b9a764d64,d5f06a82c3e5f963ef169763edc2d691fed8124e,9cc6db0832d7b7251964cb02538df842f4e13f3f44071465dafa1d507ddf552b,a02bf6be104c0c906cfe2b39835ea3a624e8a7c3ee6c051ae33b2e5db232a0dc1f72591fc7b802a6e28c4c8e722993548a8d00ab16f8d93650ea84ea8fe53520
Advance Wars,=,Advance Wars,=,gameboywarsadvance1,Europe,2014-04-03,Intelligent Systems,Nintendo,#players:4:vs #genre:sim>strategy #addon:link>gbalinkcable #embedded:backup>flashram #save:backup #lang:en:fr:de:es #rerelease:virtualconsole>wiiu,c3f79dd7eb12b961f5bdd00c05eb37a7,5ab62a81e34c5786e879446bd4dea5ca071eb94b,f9d32d79f4f8bc0f98925a070468dbaddbe8f0446a479cb172bfdbb701ed9fc5,3267e1f0d401af90bfb0e2734d5d8e693d0cd66c25080c2f5d940e9c2cb102c5ff9619f2ca792ff6899c9a79fe296f94a91cf5301ba604c7732962bf2bacb2a0
Advance Wars,=,Advance Wars,=,gameboywarsadvance1,USA,2001-09-10,Intelligent Systems,Nintendo,#players:4:vs #genre:sim>strategy #addon:link>gbalinkcable #embedded:backup>flashram #save:backup #lang:en,27f322f5cd535297ab21bc4a41cbfc12,d0a0a4cfe9b95ac7118f7ef476f014ca0242eb65,72f5ad9283aa709ee9c5f2cc277a281753a86cd73c920d93e7e0f656d1261cdb,cdea092894792f80b79984575c5469fcd2cf180d15fdeb3a73f1a5110c6315aba0c9cdd3127723b70de84bf191c0b555fb938be3a84f96d6197c7c99508c3f7f
Advance Wars,=,Advance Wars,=,gameboywarsadvance1,USA,,Intelligent Systems,Nintendo,#players:4:vs #genre:sim>strategy #addon:link>gbalinkcable #embedded:backup>flashram #save:backup #lang:en #rev:1,04775a93461d24cf1a7e3346d244e516,15053499d5b3f49128a941d7f2d84876f5424d0c,4dd4bd22441f29b22ca5af554f30bf0eb7d2b1a5daff0e2cd071a43e11383305,fe7339cdc1d6ce49eea671dbe2730a33e7e698cb61fd43a04d002f467c24857ed4ca54779145a32a55669f8486f8ac3f4c35ea85e8e8b2b057701019e548e8b0
Advance Wars,=,Advance Wars,=,gameboywarsadvance1,USA,2014-04-03,Intelligent Systems,Nintendo,#players:4:vs #genre:sim>strategy #addon:link>gbalinkcable #embedded:backup>flashram #save:backup #lang:en #rerelease:virtualconsole>wiiu,0cf8afe8006793c1c96ade67e872ce84,44551654068eac31e29de2f8d78059a1b1f14347,792556ae0b43de88489ca6cc7f783a8623426a530fe7dd3afbcf63b0e65f1866,60483a559a7f8506f890128144ac85c1a27f92cde9453e82bdfb8eb185f730ca42ae1b0545d920d6a28802d8426504f4295d7d5a1840da69424cb3ab35f9ae14
