Screen title @ Exact,Cover title @ Exact,ID,Region,Release date,Developer,Publisher,Tags,MD5,SHA1,SHA256,SHA512
3-D Ultra Pinball: Thrillride,3-D Ultra Pinball: Thrillride,3dultrapinballthrillride,USA,2000-12,Left Field,Sierra,#players:4:alt #genre:parlor>pinball #embedded:vibration>rumble:backup>battery #save:backup #search:keyword>brand #port:pc #lang:en,b9cf8d2416f8a6dd3b412afd91337f40,2b704415803cf6172a1d07912b1155c51576a511,7c143f922358347525054304bd866fb1b42d12105f807ba212df6cfe6bce6d65,a6ed81e7db7b7e6129d12e5096886f7d63e7d611549cd65d19694558d691d7e102fa7ce63dd476c5ae982492d1425bde796fee4b9a17d5420e2bbb3b57554aef
4x4 World Trophy,4x4 World Trophy,testdriveoffroad3,2000-04-19,Europe,Xantera,Infogrames,#players:1 #genre:racing #embedded:backup>battery #save:backup #compatibility:gameboy>mono #search:keyword>brand #port:pc #lang:en:fr:de:es:it,5878a145e365fa1841b22e837c3226ff,369e359d1b9a80fdda756411a395594b3d955100,c3b904af122e4260dcbe52644ad5aaf33dac8da9ad8c23f45cbf58b11bdfcf11,537a03f6ce584aeb6883f55f23b8ff23e15f80d9e2a5778ebb3c15f69c06086d8199735e3865e81c5c3d05506f689080d9b7d04506f9e2f9d5a42baee087084e
720º,720º,720degrees,USA,1999-03-04,Digital Eclipse,Midway,#players:1 #genre:sports>skateboarding #compatibility:gameboy>mono #port:arcade #lang:en,221a0e464f5f0c3d38494939b1765a24,78c0117c8ee32cfa605ac34eedf707cc535b3987,f66a6c521c706bf3bf4536731becacf1336a711bd40658d853646cd6b20fdb2b,660bc6ad5fdb60b10bafa56b4a03bda4fa40cee918abbb201182646e89ee4b8cbc11a0f76e8c43a994e09003b9b2d9531b2337464f5f658f3d4d99abce0a868f
720º,720º,720degrees,Europe,1999-03,Digital Eclipse,Midway,#players:1 #genre:sports>skateboarding #compatibility:gameboy>mono #port:arcade #lang:en,221a0e464f5f0c3d38494939b1765a24,78c0117c8ee32cfa605ac34eedf707cc535b3987,f66a6c521c706bf3bf4536731becacf1336a711bd40658d853646cd6b20fdb2b,660bc6ad5fdb60b10bafa56b4a03bda4fa40cee918abbb201182646e89ee4b8cbc11a0f76e8c43a994e09003b9b2d9531b2337464f5f658f3d4d99abce0a868f
A Bug's Life@Disney/Pixar: A Bug's Life,A Bug's Life@Disney/Pixar: A Bug's Life,abugslifegb,Europe,1999-05-30,Tiertex,Activision,#players:1 #genre:action>platformer #save:password #compatibility:gameboy>mono>sgb #based:movie:disney #lang:en,549b54077fd122943e076f4c2350be05,dfc7b45c8f2d45cbf5c7578294ca569d2cf22dcd,5b7e8f0fd4f71433935e6249180aae833c7abdc52746c22de8b993b88394c7dc,92cad8e4132d96949d334b63122c5bc36a84c8542cc7bf0b2b4f1e648f1c677c8f15ae82a1b555cf85ce5e9e0075c604583ad88fd24ce03268ab7af3103d251d
A Bug's Life@Disney/Pixar: A Bug's Life,A Bug's Life@Disney/Pixar: A Bug's Life,abugslifegb,USA,1998-12-02,Tiertex,THQ,#players:1 #genre:action>platformer #save:password #compatibility:gameboy>mono>sgb #based:movie:disney #lang:en,64d2d5df9d0e5035ef549a189fbdb475,4c689ce3b99a5b585a452b095d72a688391ea0eb,e5abce2a219fe38e53d1a572d371008f3b6d70be4607c1722139a9ea95fa7422,9733ff98fc7fd61fa192caf72d87ce251943ea2e36f3394c47bbff85dad9845fcb20705ff455e21850c1530b528993543e58e8014289ad6642e5a06f33716624
Absolute X,,absolutex,Europe,2000,Graphic State,Midas,#players:1 #genre:shmup>v:shooting>rail #lang:en #unfinished:proto,cffbcb83ed97a4ff88f71ee383bd0eba,34fa9bc6b1fec75751f1f426528f18c833128ff7,3d1da9203c2b5bc70f6e97bf2c5dc52a8152d8b2576624069ea64b91da5ce9c4,a63bcd62765007849528482b8bb179ee09c8a419f3ddae323ce4ed0490ebe8fbaab2f27e9c2646b260fdcff80da510accfe129962a98a5589dd0ae363af1f141
Action Man: Search for Base X,Action Man: Search for Base X,actionmansearchforbasex,USA,2001-01-30,Natsume,THQ,#players:1 #genre:action>platformer>runandgun #save:password #based #lang:en,d9d85b81d1b0b4d3c86c95a6e1846f5a,4b62b0344b8fed07ceb967f9a9c45bbeed3dc592,fa9fe020c07a5194dcd61ab33be44779ce5c9de4074fac3eb68bae9311d7c2f6,52b1ae17de462a9301c1158cc58a08e9d068cbba61ff636252c464549bea3768fa3208091d4b45660bf4a7ce6ed537d395041767f3ea6a80b63f5386a207f326
Action Man: Search for Base X,Action Man: Search for Base X,actionmansearchforbasex,Europe,2001-03-09,Natsume,THQ,#players:1 #genre:action>platformer>runandgun #save:password #based #lang:en,d9d85b81d1b0b4d3c86c95a6e1846f5a,4b62b0344b8fed07ceb967f9a9c45bbeed3dc592,fa9fe020c07a5194dcd61ab33be44779ce5c9de4074fac3eb68bae9311d7c2f6,52b1ae17de462a9301c1158cc58a08e9d068cbba61ff636252c464549bea3768fa3208091d4b45660bf4a7ce6ed537d395041767f3ea6a80b63f5386a207f326
AirForce Delta,AirForce Delta,airforcedelta,Japan,2000-11-22,Climax,Konami,#players:2:vs #genre:shooting>rail>gallery #addon:link>gamelinkcable #save:password #port:sega>dreamcast #lang:ja,9d64f8607e9bc3e788f30fff123be448,593df751cc6b1a7af7f50a9c9cfcedf8287384dc,f8087a80ae04d37c204cc53a90ff3c2389a5e6d83d8dbe34b7d117bdc58a30f0,bab3127f7c178f8b2d9547c074facb7e44b01a3130d772ed1a504d22f169de32a983f67d10f7fc99c18e31ae98cbc6a8235bc0a4f807178bec4116a3563ec8c7
AirForce Delta,AirForce Delta,airforcedelta,USA,2000-11-21,Climax,Konami,#players:2:vs #genre:shooting>rail>gallery #addon:link>gamelinkcable #save:password #port:sega>dreamcast #lang:en,ee37c79e8df6475d90e99e527823f92f,82530325b940e14edea459879289b4dce1818066,efee40857f6310f5437732198d998779711f86d80673e72cfc93a3378ca26303,91ffa344301035f31582d6af56e362e8de1e57071b15ae509c3f804305bf54d113f65848e289056c0da8885475a3470ca4977c0ef23f8960c00bc3932ca86ac2
Aladdin@Disney's Aladdin,Aladdin@Disney's Aladdin,aladdin,Europe,2000-11-20,Crawfish,Ubisoft/Disney,#players:1 #genre:action>platformer #save:password #based:movie:disney #port:sega>megadrive #lang:en:fr:de:es:it:nl,bad95d30c38a92e7906feecb6d6bd272,23335b9654766275831115a54f5142c4cb9183fe,214046e7bc8648884772b3a39cde2a8c8a9d4f9c55989341edbd88ee0bc4c35f,e50e0d8477d676813566d363af5f5859698398ca5956aa9caff1c5d4f64164effff11545240cc63e09b8bff13becb081b43907a895182c766569e3dca6165da9
Aladdin@Disney's Aladdin,Aladdin@Disney's Aladdin,aladdin,USA,2000-11-08,Crawfish,Ubisoft/Disney,#players:1 #genre:action>platformer #save:password #based:movie:disney #port:sega>megadrive #lang:en,644c2c3cf2dc2e3fce741844e497a18f,97b46bf9862c9a1ef73d41f18b3693c6d9c73c06,71fe9bf216be4d62a9516b9281f3a45d9cb083e99c6b75cc308fb1b2fcabf025,46f11d71dc9cc4e83e9c51e896cbe9d9e23339e1aa19be1803f8fcc3e8d2030daa94e5d2de14489c31f903d0fbd1222ad551ae121907a953c140bc06ddc2b41d
Alfred's Adventure,Alfred's Adventure,alfredchicken,Europe,2000-09,SCi/Icanus,Möbius,#players:1 #genre:action>platformer #save:password #port:commodore>amiga #lang:en:fr:de:es:it,bcc135b000c1c54f12f4ae87c7673b0c,81c1acf0e87755a8c16f0beeb3524b3ec04455ea,7475977b9899be44681a2dd422f0a98ff3e94060e8a6107768421186f1340f54,49626e3f693893839936e7e6754a69eec8987d1fff025def865881210c9861b8756cda50f09d92414d2f2c11d8f5c46081c269bec822627159e88c57da08731b
