Screen title @ Exact,Cover title @ Exact,ID,Region,Release date,Developer,Publisher,Tags,MD5,SHA1,SHA256,SHA512
SD Hiryū no Ken Gaiden@SD 飛龍の拳外伝,SD Hiryū no Ken Gaiden@SD 飛龍の拳外伝,sdhiryuunokengaiden,Japan,1995-04-14,Culture Brain,Culture Brain,#players:1 #genre:fighting #compatibility:gameboy>mono>sgb #lang:ja,eb23450a50f1eeff27b33c988f2d779e,e62b70188b146b82196f09720e99c7dd6f03036f,ebbf2ff857439f1b364953d1fe80edeb78e568acb8f8ad7fd388717100f6f3bb,62731d291e735ed74cdd24ccf5a805c7fbef44b5f81ee230046fa60915877789dce14810aec93c79c96e56afdc3cbfa4c6d0bfe344b41099c4cb6c06d445a5a1
SD Hiryū no Ken Gaiden 2@SD 飛龍の拳外伝2,SD Hiryū no Ken Gaiden 2@SD 飛龍の拳外伝2,sdhiryuunokengaiden2,Japan,1996-09-27,Culture Brain,Culture Brain,#players:1 #genre:fighting #compatibility:gameboy>mono>sgb #lang:ja,00378c0ae45e106454346d4874c0e041,d3e747b341d76dc3582257fe53111ece385eb399,f1bbcb6be3dd97712be6c22749ab497cf21df3d3cbb2498b720356c58e5df56d,387bce45c7e33d65290fba8bbf76396923aa2c7dc3222e246e70d761fcacb29dfefdb6d329da7a3647811c7b84081ac3bbae0dcc9615215efd4db7571f51e0f2
SD Lupin Sansei: Kinko Yaburi Daisakusen@SD ルパン三世 金庫破り大作戦,SD Lupin Sansei: Kinko Yaburi Daisakusen@Super Deformed ルパン三世 Lupin The Third 金庫破り大作戦,sdlupinsanseikyd,Japan,1990-04-13,Nova Games,Banpresto,#players:1 #genre:action #compatibility:gameboy>mono #based:manganime #lang:ja,4ea04ab8fcea4c41f26e44bb4f50d73e,758ff1bf4fe54feba8750238cd062a1ad37843e7,01c54794191aa9e44d05844ca8fd4fec33dda300371d75a5ce30c2ccf4fb287b,92f30e4ef9bd4cf5f69558abe519f259ad7aedce0f448738414d15cc793f044d541e3098610f043c44fa1abb8df9928c8fa0de8c3932cb13c81aeec4aeccefbe
SD Sengokuden: Kunitori Monogatari@SD戦国伝 国盗り物語,SD Gundam: SD Sengokuden: Kunitori Monogatari@SDガンダム SD戦国伝 国盗り物語,sdsengokudenkm,Japan,1990-03-24,Bandai,Bandai,#players:2:vs #genre:sim>strategy:fighting #addon:link>gamelinkcable #compatibility:gameboy>mono #based:manganime #search:feature>gundam #lang:ja,e5b64d0f6d48d325a3235109fc12fb12,86a57796557698def6ee760bfa03c8e3befcc4ef,ef7380ddd48eee552d262b9e2a6cef65dc04886f5f4de16d5aaf252959272781,ce5880b490507c8e402e7e278591c1663685e288ea90ea46c2bc045b31e969be7f15e922195274d1b4b7b83e875427c7803ce9286b79a6d68fd30b3163d99f98
SD Sengokuden 2: Tenka Tōitsu Hen@SD戦国伝2 天下統一編,SD Gundam: SD Sengokuden 2: Tenka Tōitsu Hen@SDガンダム SD戦国伝2 天下統一編,sdsengokuden2tth,Japan,1992-01-18,Bandai,Bandai,#players:2:vs #genre:sim>strategy:fighting #addon:link>gamelinkcable #embedded:backup>battery #save:backup #compatibility:gameboy>mono #based:manganime #search:feature>gundam #lang:ja,27b8724d17aaba0ffb4d3b8d79cde2ac,4494a8a9f960c55b056b12d2d2760cc976e36e17,217d12577ff95331768a7eb072e92a76c8718352a58b80605de28e354c073608,ff28e61d68abd1c6d86f138849c7723583a1e45333d15e0bd0609acd102cf53d5baa5cc6c442e4b1c25f4055ec3d7dc2b2bc5331f896d85ebbc5de097a5aaf85
SD Sengokuden 3: Chijō Saikyō Hen@SD戦国伝3 地上最強編,SD Gundam: SD Sengokuden 3: Chijō Saikyō Hen@SDガンダム SD戦国伝3 地上最強編,sdsengokuden3csh,Japan,1992-09-04,Bandai,Bandai,#players:2:vs #genre:sim>strategy:fighting #addon:link>gamelinkcable #embedded:backup>battery #save:backup #compatibility:gameboy>mono #based:manganime #search:feature>gundam #lang:ja,9832ab77352fd51d2c38fb6c75d1c4a4,2cb0368452033029ef8b8d92698d95ed41114a73,9b60cd580b7bf2e694bf70ec7320d14e1dbc79fbd6a1cdd88e5d3bd173879bc6,2a012281ba8544a576be0a76b54fd39fe742b7ece7ba34b9404098964ae9936212f75740b6a6a1ebf5d150847c0f153dc451ebfd899f7137bcef454346a4f812
Seaside Volley@シーサイドバレー,Seaside Volley@シーサイドバレー,seasidevolley,Japan,1989-10-31,TOSE,Tonkin House,#players:2:coop:vs #genre:sports>volleyball #addon:link>gamelinkcable #compatibility:gameboy>mono #lang:en,5d07f39b93c83683c2c77ed31ec66048,42ec788b74b03000164533c87cab0292b0d37995,77599ff6a546460dc3bb696c1b9b33974ffb8c8416eccd8f91ea36347dd94875,41556496482a8d8feb908b6d8d2781cc1dab1dfe48eee2b19a0bad94abc678a500b911285f1ed74ff19d9cd032eb390f317537d9fbccb4fd7a0455bfbc265ca3
Seiken Densetsu@Seiken 聖剣伝説,Seiken Densetsu: Final Fantasy Gaiden@Seiken 聖剣伝説 ファイナルファンタジー外伝,seikendensetsu,Japan,1991-06-28,Square,Square,#players:1 #genre:rpg>a #embedded:backup>battery #save:backup #compatibility:gameboy>mono #lang:ja,3b359e9fec183bff5f964e25b599b246,998a5e6df52dff24ae686e287eed06f125940194,f505f9044ae65c5581d2fc066c91a8d08f0c464d99d7b89827207d0314ae2d02,ecb03d086a815a07df6a8a615fff7a6fedfe14368daf6596ee0d25662c835074ba1d7dd13b8e28344fcccaa4e95de6e7a6dbebb0047c4aabac221748b54586b0
Selection: Erabareshi Mono@Selection 選ばれし者,Selection: Erabareshi Mono@Selection セレクション 選ばれし者,selectionem,Japan,1989-12-28,Kemco,Seika,#players:1 #genre:rpg>dungeoncrawler #save:password #compatibility:gameboy>mono #lang:ja,9f2b62d971705e147745dc2bffb99cc1,a52a8dcd93c4fa4f020719c83780092b514d2b03,a33d6d685577d3d1a1437b28dcc817c23a1a293137f6aaf05aaf730c077a35b6,296fda908ff0966b71f8927375be35688f18d7bbbe2a5958a31c387a9230096ffa4b3928afe0b2be48a2b9e1ef9e6ecdb183a436e88a86e785bdc3403f94c214
Selection II,Selection II: Ankoku no Fūin@Selection II セレクションII 暗黒の封印,selection2anf,Japan,1992-09-04,Kemco,Kemco,#players:1 #genre:rpg>dungeoncrawler #embedded:backup>battery #save:backup #compatibility:gameboy>mono #lang:ja,ea0be44bb573550d7ea0ee91232ebdc8,6e524d0894de0db1b3eb4ca0c1075f6ea1a2ffc1,999cd258f3ff14f0d9f55ee776f5679c9dfb4641148819581f149cf603844f7d,e60713a6af91b55dddfad5927ef4e8b7baed8071ea9b6cc07d7ee9675bf7f474bb2252b477389bdf23231719f507d400f1a8e1bd8b9ab25e178d170d2007a22b
Selection: Erabareshi Mono / Ankoku no Fūin@Selection 選ばれし者 / 暗黒の封印,Selection I & II: Erabareshi Mono & Ankoku no Fūin@Selection セレクション I&II 選ばれし者 & 暗黒の封印,selection1and2,Japan,1998-05-01,Kemco,Kemco,#players:1 #genre:rpg>dungeoncrawler #embedded:backup>battery #save:backup:password #compatibility:gameboy>mono>sgb #multigame:compilation #lang:ja,a7df57dcb5f80ac0bbe39c4dc6339a4e,58c0c524b07018beb2d9178de53fe2f6cbb6670f,3eeaa33a6e9741f5aece3beeaddf13101f52f22e8901d8af51d7bfc48ee2b642,b7573f4539d41edbf63ddf4dfc393a3204d21ce451b3b14fa63363eb14609665f99621d121c78251da9a0c3f156ba095e1861d3331e6f21c1f5ec891d50395e9
Sengoku Ninja-kun@戦国忍者くん,Sengoku Ninja-kun@戦国忍者くん,sengokuninjakun,Japan,1991-03-08,NMK,UPL,#players:1 #genre:rpg>a #embedded:backup>battery #save:backup #compatibility:gameboy>mono #lang:ja,e3b96773c7d55b3ee4c2615d1b9daca7,a60f4f815467298bd3928fe4aee0edd763ebe85d,5e822bb383e9d1a9a7d4cd593e560fd6bc61787ce06c18792b9da705a6d3b679,2d67347a83789342dd0ea3eb8d833757bf42ec80f9e905cd2df501156bb0db301111cd51881e05f24bcc7da2e4e930d8ab858b5b3e460326fb8eff6c509a8014
Shanghai@上海 Shanghai,Shanghai@上海 Shanghai,shanghai,Japan,1989-07-28,HAL Laboratory,HAL Laboratory,#players:1 #genre:puzzle #port:apple>mac #compatibility:gameboy>mono #lang:ja,fef106aa1596fe49144b02a837d7d9eb,7756e8c955e3bd4fe9b007c9ea4c83f914a100ae,68b91066568a5ee6edd6777444af20dcb1ed26458891053e7ea606b50d8d5d64,70c11f6eb8e7f3aa79fb4cf108f5e2a85a40ad1ca7dbcc059ae99aff31d720817979baf6312e1c49f085036a2a313c75eb4b9035110fed7d15fe444e6eac6548
Shanghai@上海 Shanghai,Shanghai@上海 Shanghai,shanghai,Japan,1994,HAL Laboratory,Activision,#players:1 #genre:puzzle #port:apple>mac #compatibility:gameboy>mono #lang:ja #rev:1,72c0a7eb38ffc2ef65c0e2ffb1729aa5,2569352ea796864fcd769cc9b25c6497516134c6,8800e094728037233dc7c1772eef269c1e2e0a47ae2c2f6ac7fb0623f02e4546,b4917d7884467362ef2caf1984905ddc773c9cd79b328dbd275582ac1bf0cc0bab4f5c166ab05421e9e353c3ff32b96337e7e0d5fad7f453c449304265e74d8b
Shanghai Pocket@上海 Shanghai Pocket,Shanghai Pocket@上海 Shanghai Pocket,shanghaipocket,Japan,1998-08-06,Sunsoft,Sunsoft,#players:1 #genre:puzzle #port:apple>mac:arcade #compatibility:gameboy>mono>sgb #lang:ja,c042681adbbe175b354d0abee3413219,82fe97442aa625fd36cf865d82f78b07108ede7f,d4673edc82269460cb22b4bcae3ceb5127841d0e52c45d02a1f6c7fbd38fcfb2,475b59acff222182ddd01934e289e9427ba7e256dfa213a3b051e05056211aa2faa1b609a47df46f09cffd5b4a6bd805b608eb7996e1749b2fcdeabad39c9e96
Shikinjō@紫禁城,Shikinjō@紫禁城 Shi Kin Jyo,shikinjou,Japan,1991-07-16,Shouei System,Toei,#players:2:vs #genre:puzzle #addon:link>gamelinkcable #port:nec>pc88:nintendo>famicom #compatibility:gameboy>mono #lang:en,6ceb30c99e4642b62533f6f9101d59e5,84cb709a3e66b8b5f8b9415bc3cd34bf8f7e7b12,2ea960dc23af63a82da3a568936874b74dc1d39b0322d5a92eccd5d01e553ef1,1f230881458990b399926a8563d531338b4016d89425eca06a0187c9cfe8ea2fa5570a91d95db208e52524aa797de280f7c3e4db6155e06ecf8ec62fcec221ed
Shin Keiba Kizoku Pocket Jockey@新競馬貴族 ポケットジョッキー,Shin Keiba Kizoku Pocket Jockey@新競馬貴族 ポケットジョッキー,shinkeibakizokupocketjockey,Japan,1998-10-16,Graphic Research,King Records,#players:1 #genre:sim>derby #embedded:backup>battery #save:backup #compatibility:gameboy>mono>sgb #lang:ja,254554a4412d0fba81c2ece8e094d30f,8d65a4f9f7b903d145fa863d09c8894db4fd742a,88a3950f43a27333a895ea86ddb0eaced979d6ff11ffb795eb230949033423ed,46f8c7fbea527379ef6bacf6e60e9b76cdc091dc71c9a019f1cc5b3c927e5dea0177a1d93be16b6a725956fcbd5db466ba3324bd324606a06c59d9b529bd4dd4
Shin Nihon Pro Wrestling: Tōkon Sanjūshi@新日本プロレスリング 闘魂三銃士,Shin Nihon Pro Wrestling: Tōkon Sanjūshi@新日本プロレスリング 闘魂三銃士,shinnihonprowrestlingts,Japan,1993-01-29,Varie,Varie,#players:1 #genre:fighting:sports>wrestling #compatibility:gameboy>mono #based #lang:ja,037fcc5f7d7750b9dfd1c8946b64cf4f,b8b7f4177d87124a5cd6c931fbc2ee3c6d97b3d4,ac53ccf8a6ca8d0c1afd4bc193035cb21dd0faaf5c2df1db847a7acb06bc5e49,cedd3bb4280ca9ba3c6a8d8e5ed69e488c87d11c01989d8cdea661925c87c40d1db60c888f8d0d76cd71c41d0691dbb4765745d0641ff73f2308578ee24fae58
Shin SD Gundam Gaiden: Knight Gundam Story@新SDガンダム外伝 ナイトガンダム物語,Shin SD Gundam Gaiden: Knight Gundam Story@新SDガンダム外伝 ナイトガンダム物語,shinsdgundamgaidenkgm,Japan,1994-09-09,Tom Create,Bandai,#players:1 #genre:rpg>a #save:password #compatibility:gameboy>mono>sgb #based:manganime #search:feature>gundam #lang:ja,70436283ac6d8b8ab84f256134159ab9,62e1d4dc9f6fae94e981bdcf2fa4b65bb3949644,d7477b32c3015cd60f7b169157a1ae807d0850d390c3dca09377796605929550,345a0c090febb1aab25e2cb2aeed6723589105b3c4a2683de72ff2c3219a8a169dd63829a8eaf04555fde75074eb6a35d0ead6452b8531d672ea11876bea1131
Shinseiki GPX: Cyber Formula@新世紀GPX Cyber Formula サイバーフォーミュラ,Shinseiki GPX: Cyber Formula@新世紀GPX Cyber Formula サイバーフォーミュラ,shinseikigpxcyberformula,Japan,1992-02-28,Varie,Varie,#players:1 #genre:sim>strategy #compatibility:gameboy>mono #based:manganime #lang:ja,0a7c71ce47cdc63550934037541019a6,5716f20e0726450a4ff7c9c6fd3fdc8004d38a77,5d003838b5b0f0547beebeba98d49d78fe58982ba9700ee5765f1681f98e99b9,3575163331ecad4e549d290cc899db4b1f5d0671545c58c7dd363631b7d803666b142921258767a5c919c0658e0eab0dfafb0e261d1bce7f908040b8a7dfb48f
Shippo de Bun@しっぽでブン,Shippo de Bun!@しっぽでブン!,tailgator,Japan,1992-01-24,Natsume,VAP,#players:1 #genre:action>platformer #save:password #compatibility:gameboy>mono #lang:en,bb5544584f2988490565198c56d81c06,71e605d62c80bd2905a5ed3ce6cc1590638f2f2f,6cf4cd05c0b83d381400c56ea44376c39d98f1e0540f04c0c887f5da2699a4a1,d89297082dd3a9b184272da1189db109b75396e7919009e25e79149de55be8c3c21bea7b858e79801a6fcb80349f1171ffae2ac023c867716e5eba1fc9c788e0
Shippū! Iron Leaguer@疾風!アイアンリーガー,Shippū! Iron Leaguer@疾風!アイアンリーガー,shippuuironleaguer,Japan,1994-03-11,Sun L,Bandai,#players:1 #genre:action>platformer:action>runandgun #compatibility:gameboy>mono #based:manganime #lang:ja,1107c6ec10eba471045548919e7c114e,2555e4b9426ff90efd431d46be5371d3e0a6dabf,24fa83e1815b9605f78f4eea61cc518a1039fec8490896b25cd0551afdb76ac0,283543b0fdaa5dde6c9cc85c2d8765e6bc6e07b789a7cc2ca1cbe06cd4d47734b81c54744096090b17b086b5179f526eabe664d652ac3936417468dfee66d9b9
Shisenshō: Match-Mania@四川省 Match-Mania,Shisenshō: Match-Mania@四川省 Match-Mania,shisenshou,Japan,1990-07-13,Tamtex,Irem,#players:1 #genre:puzzle #compatibility:gameboy>mono #lang:en,e60b4e21a7357819b7602954ea517ea3,6e84a906f9e1ce43272db84c63f1b037096ac34f,dd1782d1834b06caef644ad0f6c399fc9af86304083553434a59eb7271fe0cb3,1dd77d1c4920a0e8b8eaf16d042743e206cbb1ff5bf3c20710e92b0fea77c63f0dea50a0690bb6b3617d5d41e0ca41a562f773e49506fd180c72ca1f12d33147
Shōgi@将棋,Shōgi@将棋,shougi,Japan,1989-12-19,Pony Canyon,Pony Canyon,#players:2:vs #genre:board>shougi #compatibility:gameboy>mono #lang:ja,09ab7a431e216c65a0cfd9ae2f558a2e,76d5d8c622f62563e0ab1e242b924b24c8dc42f0,b07314a812e4d82bb81b95437d81a6f8f53212d89e463aab38182e3271db1602,73bec0e34108300552d082b6fb6125b0d834205f287fa93193e294c96cd10e9fd1f67cbcc4c76ec4927d734143e25a59e775d73343d06e248a383ffa1bea4100
Shōgi Saikyō@将棋最強,Shōgi Saikyō@将棋最強,shougisaikyou,Japan,1994-11-25,Magical Company,Magical Company,#players:1 #genre:board>shougi #compatibility:gameboy>mono>sgb #lang:ja,f07094cb4398c3670d1da2f704895b95,0638c6c66b94e70ba658240be457da5ce913bc8b,e174a696a4d9c1dc71c361c04a9c57dd4ab77f2ec9acb6ba00d407e73f2470da,802339673c60738afcd1b7326669da72348f79e9b2a506cde4d283c1bf33fb07a049389bf67ce0617f66aabb43139362d3a9191f729ce38bb9aaf70a6ba97a23
Shōgi Saikyō@将棋最強,Shōgi Saikyō@将棋最強,shougisaikyou,Japan,,Magical Company,Magical Company,#players:1 #genre:board>shougi #compatibility:gameboy>mono>sgb #lang:ja #rev:1,df91ed711fb8553d034d4952c666b3c6,1c5a97aa3a09362c94fdd630456e5e59ae3af5fa,08a2bec37258fc0bc83a321a64bfec0a892e618934ec90238d5b622199fdbf1c,826703829822deb2c412141d3ccabfd328b03c3834be49ca1f0602b1dfaa66c6ded11e0c372a099d84f0b80be9584ebc05c705c807d851ac97e5aa2e4d5abc93
Shōnen Ashibe: Yūenchi Panic@少年アシベ ゆうえんちパニック,Shōnen Ashibe: Yūenchi Panic@少年アシベ ゆうえんちパニック,shounenashibeyp,Japan,1991-09-27,Takara,Takara,#players:1 #genre:adventure:puzzle #save:password #compatibility:gameboy>mono #based:manganime #lang:ja,4e6788188fd7e6bab9b6974b308a38eb,0ba051e85f793db4466f10ab7452c778c55337df,9b6e8344f3d0901820220ac14f4416812f68479f84e7f1b6e915e7602e61ec33,cee1cdf726f88f626f95f29185e7ec2b71670e11e2fb127dcb23064fe2df668e8288a7526b5da572aef96e2241afcca17e2f316eb585e65efe2eb3251b5de6dd
Shuyaku Sentai Irem Fighter@主役戦隊アイレムファイター,Shuyaku Sentai Irem Fighter@主役戦隊アイレムファイター,shuyakusentaiiremfighter,Japan,1993-07-30,Irem,Irem,#players:1 #genre:board:sim>cardgame #compatibility:gameboy>mono #lang:ja,efc276516b3ceea0d291b49271b95bcd,714134877092ddb688ded5d3516d7db4b22e329e,5f3757f034cf9cfd83e03b917ad028fea9c4deba6d1dd58de70e3d94225638bc,52c98af54257c015e7c39c8acf4155eb53b2164188044520020f57ca8704b2ba0ef19fa616ce00367735f4a81c0448502443ee65cd7bee2c33750cfa4327e9a0
Side Pocket Vs,Side Pocket@サイドポケット,sidepocket,Japan,1990-09-21,Data East,Data East,#players:2:vs #genre:parlor>billiards #addon:link>gamelinkcable #compatibility:gameboy>mono #port:arcade #lang:en,3dbe9be772ca50da3a76d8860c7b08e2,0e9d907e9ebf8d69fb94133362590c8ac6aa6392,788ec95fcd99650557175e1cd10a2a1cea7b5200e9d5164b82bb184ee4c63c19,b43eb25a2581010a8a96ceaaa4bacfd6b5962abc74c18b149c6b4375c88daf6bd3f3ed8038c47dd0f9ae7f5bd1ad8cedb365c78f9846caedfce5bae1d805ac4d
Snoopy: Magic Show,Snoopy: Magic Show,snoopymagicshow,Japan,1990-04-28,Kemco,Kemco,#players:2:vs #genre:action:puzzle #addon:link>gamelinkcable #compatibility:gameboy>mono #based #lang:en,3d8f6eccc13f3344c8d971b7e141f064,07bf2dd8c1bebd40a63fb571c587f0e77286c6a0,11d1c9001e3a6daacb5dd12f39b8e0b23335673c4b8a99769f85f9dc3bf7a2e3,d539f636d2cb2b731e35e0d4ce96af7c2dfe4d767ff6142e470ab9665756efe130fbafe164c72443a928958db0853fe85923c810e888b86b665ed52d9b76f020
Snoopy no Hajimete no Otsukai@Snoopyのはじめてのおつかい,Snoopy no Hajimete no Otsukai@Snoopy スヌーピーのはじめてのおつかい,snoopynohajimetenootsukai,Japan,1996-12-21,Kotobuki Systems,Kemco,#players:1 #genre:puzzle #save:password #compatibility:gameboy>mono>sgb #based #lang:ja,4f597338777cc0b67465bd0dde285645,535a85e3955ec58754395a8bf7c4f5b7d319e57f,293705dfec9c6d5b9fbff3911cdd958c86e7cdd5cd1719afc67b45b0c869629c,1bcb58fb8d85419555ac2eb2d5c94388d1f8a0f368be003e0834cddc3594bfcca1bdd300aa6663a805c9fef18b16c923a219519f545de2414a5bfc0809d29455
Snow Bros. Jr.,Snow Bros. Junior@Snow Bros. ジュニア,snowbros,Japan,1991-05-24,Naxat,Naxat,#players:1 #genre:action>platformer:action #compatibility:gameboy>mono #lang:en,099d768c3541f4cbb6362c914e97f667,d46e6bb01129f0725e73b6b9aca35a1aceb7e415,bf4031de5915b6410c71eea892d4f4c6c70b6ebb5cedd0af7a30b09b150754ef,eca8ed2dfa1516e22b70634aab7aab4963d9b76819178f51e57dac1289b99cf8ded2187ec770801ab1ddcd0cec5be61db2243798659c98c6483d2191b1be1d94
Soccer,Soccer サッカー,soccer,Japan,1991-06-07,TOSE,Tonkin House,#players:2:vs #genre:sports>soccer #addon:link>gamelinkcable #compatibility:gameboy>mono #lang:en,1f406d44b61098883bbaafc076e994e9,f9fd41616185ead719774acb2b826c5c7359cdb2,a87897205cc98d81aaf5ec03d932e84fdc0aefb369a2abf16d3d03e479ad2bcc,a3d9b1222a93dd59b72058b37040a724dc25745503b9f881c114dc8685b09fd1268037a8e7907f4013dda80014553517e1f7800d5b2969091776d7820d3337a6
Soccer Boy,Soccer Boy@サッカー・ボーイ,soccerboy,Japan,1990-04-27,Kitty Group,Epic/Sony,#players:2:vs #genre:sports>soccer #addon:link>gamelinkcable #compatibility:gameboy>mono #lang:en,8c34e1879b4f81a22515d82aa9d0bb68,7554b42d1c38508fd615828c96ab58ea8f41de4d,dfccc5525d7a22de9b789d62336edcf57fdd1bf61893b87593ad4bc3391d8e98,32461d16a97686f2e54342ec485eb7341c3a8259ac59e804d270a52d49bb49cde4e8122975255654ccdc90ce9b0c141149feb089c55b6bf891bb161a416a5f86
SolarStriker,SolarStriker@SolarStriker ソーラーストライカー,solarstriker,Japan,1990-01-26,Nintendo/Minakuchi Engineering,Nintendo,#players:1 #genre:shmup>v #compatibility:gameboy>mono #lang:en,83bed4ebefeece45748258fd2ef105b3,a8d6acb026b0d0a8a2bcaea094951e915a3deb80,fece5b09e599c1f8116602fcabd558cc8dbbfe1c6c253853c5e871b0d732c11c,457edc61fb33aeb51b53d8af9cbd07b6c5f8d5d1665b0f8316c0678be2f782967e82bd0a7b433e17cf1deb96959c347141d685c195b4bc314c82d5d6599c9fd0
Soldam@Soldam ソルダム,Soldam@Soldam ソルダム,soldam,Japan,1993-08-06,Jaleco,Jaleco,#players:2:vs #genre:puzzle>drop #addon:link>gamelinkcable #compatibility:gameboy>mono #lang:ja,e64c49a5280da30eceabdc3ed3852a88,b50a35a605baefba743819c2f0f3a494eaec4e11,5186601d0e64f509c06f9961f8c2d59dd35fc058e679b04302061452acadd334,3461b6ae8d9ca97a8702d84765d789b0677ef1c2686a02b6d93a1eb4ceb92673321de7e4a89312ffd5eda0ec5a58acab85fac7f5528670d1e9c9038a27863c67
Solitaire,Solitaire ソリテア,solitaire,Japan,1992-06-26,Hect,Hector,#players:1 #genre:board:puzzle #embedded:backup>battery #save:backup #compatibility:gameboy>mono #lang:en,7d908ba84a5ff43a3622a917b07d8b3a,220f5b230559ae0c5742a31c59a90615c7fb8613,ef521a4f39cf4e1b97ce88061aece28fde0a6af01c5c697b7e859d29a36ed92c,04e2dc517d41bbe79e1139103bc84958f5dfbf8c73dd0a8eee424117433d5705aae6672a84bd0275f611bc6e3a97f147abec091ed2531b0801c0c6f237ef4131
Solomon's Club@ソロモンズ倶楽部,Solomon's Club@ソロモンズ倶楽部,solomonsclub,Japan,1991-04-05,Graphic Research,Tecmo,#players:1 #genre:action:puzzle #save:password #compatibility:gameboy>mono #lang:en,cc5fe746d5e216b4a1048453b2068a5d,dc60824a69856a162aee6f7fa86bd2d283fadd32,89adfafd83a292f3b4141aeabb863bf90c4c907d93d162346d08602945794b0f,9218a82ad51e5cc15d36c17ba23df4e6526b6e067be3048a73cf1f7afee2ba0b339556136067c965bcb9f468db19cbd6533e0705e6518b42a8ef4d89fe19f14d
Soreyuke! Speedy Gonzales@Looney Tunes それゆけ! スピーディー・ゴンザレス,Soreyuke! Speedy Gonzales@ルーニー・テューンズ　シリーズ それゆけ! スピーディー・ゴンザレス,speedygonzales,Japan,1994-04-29,Sunsoft,Sunsoft,#players:1 #genre:action>platformer #save:password #compatibility:gameboy>mono #based:looneytunes #lang:en,f8adc92b72483f92a40ebe0df7117907,306b85bec28fa6e4a47f9ccaa5384afd8547c7ea,7d1afb3213f37cd8bbe5abb01c3d63437968edb26606b294569890a45c6a734f,c726fcab64ea657ed9db45b0b8c72742fe57af939c83d0e3be4e064fd25233ee144b8471c7f5bc5cf72a098ac651dae015a403addfb4c80cdc37cc1802620be2
Soreyuke!! Kid@それゆけ!!キッド,Soreyuke!! Kid@それゆけ!!キッド,soreyukekid,Japan,1997-07-18,Kotobuki Systems,Kemco,#players:1 #genre:puzzle:action>platformer #save:password #compatibility:gameboy>mono #lang:ja,c07063729944ffc4459e006e862df061,b3b46d61c49a22145ce57b881d355b86d5c5ecc1,2cf783fd58eceecfdeebff50ed27a8006896a2f7025c99d2f2db0a715a48f884,2f0b13fa6a56a7e17365fbbcdf2392b6b20b9cb20511419f46508ddc305504927f898fd8d27ce0133a1d6d0947a4e112398d66e5b59f8efb0fc8aae5843028a7
Sōkoban@倉庫番,Sōkoban@倉庫番 Sōko・Ban,soukoban,Japan,1989-09-01,Atelier Double,Pony Canyon,#players:1 #genre:puzzle #save:password #compatibility:gameboy>mono #lang:ja,2fc9be5fa50cfa9c660a2ceaa55344ae,aa0cfcb8e049533bc4ae9afe4e97f5336425d5a7,b9b4ee32ab8b74ffd90d7606715893f4b6bd2a3b97c14b2ac2fc6683cfbe1986,9faa77fffa2352f6c11821a458f8a400ea26ea5dacab83032df5472a1af0262e2ec28ae13fbb5375a388b1820527f7a89413bdbd06a93fcef0a467f15c6957b1
Sōkoban 2@倉庫番2,Sōkoban 2@倉庫番2 Sōko-Ban,soukoban2,Japan,1990-06-22,Atelier Double,Pony Canyon,#players:1 #genre:puzzle #save:password #compatibility:gameboy>mono #lang:ja,7f1e1ce56aca694b46da2ba407b60cb3,211221bd34b3ae86ce5d647a81caab8bb91bfa71,ed0ab3bfcbc6ac96cc1c8eebb9cdabf0c52e1a562d115eefe47b2078746bc691,6c92cf2769055923edcedfd61a8b413dfd5270a383afe8637b0b8ea12ae5aa6b93748199539435200bf25398f691cf8806cd18e74e4fd2de2518507708af1a0c
Space Invaders,Space Invaders@Space Invaders スペースインベーダーズ,spaceinvaders,Japan,1990-03-30,Taito,Taito,#players:2:vs #genre:shmup #addon:link>gamelinkcable #compatibility:gameboy>mono #lang:en,7c1ab6fe16bcf564c7f8e13e40f2b87d,9e94553ecb76e95eb85a5f8fbbb201b96271710a,e9b7efe1807826701d50cf735ad9024d51750357d72187841712e2ed99a13986,a22c325f0de7bb94d16ec7415ec45ba138e231625feee336878904eec147c144a6a52997a692c225af187766e66a7241ff1a81d35b809fabfe1cd2caaa1acad8
Spartan X@スパルタンX,Spartan X@スパルタンX,spartanx,Japan,1990-12-11,Irem,Irem,#players:1 #genre:action>hackandslash #compatibility:gameboy>mono #port:arcade #lang:en,83f05d3ff8da7e340a75d8e1234d8834,e2319966ea5ebb99db6f6178bb927dc1c7f734b2,4f18b262b683f8849dee9999959470d942698ab153a31bbfc6df34a8e5d7438a,141a0797f0196b396b443fc2dab8fd4d132f4fb594e5e098e295f2ecc1ef06be1c6fe98c4dd65bd4f4f9e3e85eafcfa27903811be0817b0b351d841a98c075d9
Splitz,Splitz: Nigaoe 15 Game@スプリッツ 似顔絵15ゲーム,splitz,Japan,1993-06-25,Enigma Variations,Imagineer,#players:1 #genre:puzzle #compatibility:gameboy>mono #lang:en,59e6f8f432d4c0b99a3fb6432a2cdad7,c71d031da8206798a56beae6a90f143174a76947,291d220c1192226cef528e0bc9c58204ce2df41d1e021ff304c78b90cefc4267,bb078dd82b2a82458685504a651c029ebad5d2b1bcf96dd262da0a644f832cb23620480ad83baf4a9f0eb81382861532bfd885e9b0c0e11ba9773bcb70aa29ef
